fips_txt,breweriesTOTALper10000,brewery_per_1Mpeople,median_HHI_2019,bach_deg_pct_14to18,population2019,perc_hispanic,perc_age_25_39,pop_density_per_mile,change_in_pop_decade,perc_female,
12123,0,0,42987,7.4,21569,0.0425,0.2067,20.67372437,-0.0464,0.457,
12125,0,0,50893,8.3,15237,0.0559,0.2216,62.56056102,-0.0196,0.354,
12129,0,0,58640,18.4,33739,0.0392,0.2106,55.63644939,0.0878,0.459,
12133,0,0,42518,11.7,25473,0.0383,0.2062,43.70773658,0.0227,0.458,
13001,0,0,43821,9.7,18386,0.1003,0.1759,36.25850702,0.0082,0.502,
13003,0,0,38581,9.9,8165,0.254,0.1846,24.05843563,-0.0257,0.492,
13005,0,0,41807,10.1,11164,0.0858,0.1786,43.17492729,0.0061,0.511,
13007,0,0,39515,12.3,3038,0.0635,0.1567,8.884495707,-0.1359,0.508,
13009,0,0,44429,20.9,44890,0.0234,0.1719,174.0975163,-0.0185,0.493,
13011,0,0,53481,12.8,19234,0.0725,0.1764,82.87266632,0.0436,0.492,
13013,0,0,68924,17.6,83240,0.1218,0.2222,519.2472038,0.1667,0.509,
13017,0,0,35931,12,16700,0.0628,0.1804,66.76768444,-0.0559,0.528,
13019,0,0,42058,11.8,19397,0.0548,0.1838,42.92349805,0.0057,0.507,
13023,0,0,48115,17.2,12873,0.0322,0.1681,59.63311252,-0.0148,0.523,
13025,0,0,44680,8.2,19109,0.0227,0.1811,43.1976526,0.0365,0.503,
13027,0,0,39554,15.2,15457,0.0619,0.1732,31.35001602,-0.0509,0.514,
13029,0,0,79296,32.6,39627,0.0761,0.2289,90.89449431,0.2371,0.508,
13033,0,0,42632,12.6,22383,0.0348,0.1833,27.06634356,-0.0417,0.524,
13035,0,0,47410,11.4,24936,0.0355,0.2173,135.2328993,0.0514,0.471,
13037,0,0,34960,9.4,6189,0.0507,0.2311,22.07463789,-0.0816,0.395,
13039,0,0,58552,24.5,54666,0.0714,0.2291,89.17417724,0.076,0.486,
13043,0,0,41665,14.1,10803,0.1232,0.1751,44.44874179,-0.0181,0.512,
13047,0,0,60753,20.8,67580,0.0318,0.1818,416.75146,0.0538,0.515,
13049,0,0,42891,10.5,13392,0.0539,0.2426,17.31180905,0.0912,0.416,
13053,0,0,46106,33.4,10907,0.169,0.3178,43.8497041,-0.033,0.36,
13055,0,0,41561,9.8,24789,0.0549,0.1892,79.11265151,-0.0495,0.49,
13061,0,0,24732,7.9,2834,0.0166,0.1591,14.50499281,-0.1231,0.532,
13063,0,0,50737,19.5,292256,0.1341,0.2267,2064.392173,0.1123,0.533,
13065,0,0,42928,11.1,6618,0.0579,0.1875,8.270205018,-0.0272,0.517,
13069,0,0,41675,13.2,43273,0.1208,0.2128,75.24469785,0.0212,0.486,
13071,0,0,41899,12.5,45600,0.1957,0.1937,83.79996067,0.0022,0.506,
13075,0,0,40670,15.5,17270,0.0601,0.18,76.0250394,0.0034,0.52,
13079,0,0,50411,10.3,12404,0.0357,0.1738,38.17931102,-0.0182,0.495,
13081,0,0,40482,13.7,22372,0.0378,0.1781,82.07408386,-0.0477,0.526,
13083,0,0,45986,13.9,16116,0.0231,0.1694,92.63080451,-0.0321,0.509,
13085,0,0,69155,30.4,26108,0.0524,0.1794,123.8343689,0.1447,0.506,
13087,0,0,40473,14.6,26404,0.0654,0.1851,44.21743645,-0.0545,0.515,
13091,0,0,41118,13.7,20605,0.0361,0.1951,41.55155377,-0.0578,0.479,
13097,0,0,62915,27.1,146343,0.1024,0.1942,731.4699576,0.0953,0.526,
13099,0,0,40011,15.6,10190,0.0228,0.1644,19.87928068,-0.0803,0.534,
13101,0,0,40408,8.8,4006,0.2981,0.2082,9.655478267,-0.007,0.482,
13103,0,0,71628,20.1,64296,0.0487,0.2164,134.5949341,0.1874,0.504,
13105,0,0,40962,10.8,19194,0.06,0.1791,54.67519335,-0.0506,0.524,
13107,0,0,38529,12.4,22646,0.046,0.2004,33.27338658,0.0021,0.504,
13109,0,0,41425,15.5,10654,0.1178,0.1873,58.26538258,-0.0325,0.515,
13119,0,0,47691,13.5,23349,0.0481,0.1786,89.28974329,0.0542,0.51,
13123,0,0,57007,20,31369,0.1182,0.145,73.54292681,0.0981,0.5,
13125,0,0,49350,9,2971,0.0185,0.1592,20.66926395,-0.0374,0.505,
13129,0,0,53373,14.4,57963,0.1651,0.1904,162.9052748,0.0479,0.507,
13131,0,0,42603,14.1,24633,0.1206,0.1757,54.19480031,-0.0153,0.517,
13137,0,0,51296,18.7,45328,0.1555,0.1829,163.7927296,0.0505,0.522,
13141,0,0,31715,8.8,8457,0.0272,0.2035,17.92341064,-0.1149,0.44,
13143,0,0,49020,14,29792,0.0198,0.1919,105.5836124,0.034,0.514,
13145,0,0,74052,29.9,35236,0.0387,0.163,75.96110109,0.0912,0.499,
13147,0,0,50647,15.1,26205,0.0378,0.1676,112.7610868,0.0379,0.505,
13149,0,0,48984,9.8,11923,0.0294,0.179,40.27632335,0.0075,0.5,
13153,0,0,65641,27.3,157863,0.0656,0.2194,420.3615584,0.1138,0.516,
13155,0,0,42317,14.3,9416,0.0386,0.2065,26.57312265,-0.013,0.472,
13159,0,0,59207,10.8,14219,0.0406,0.1753,38.62127035,0.0224,0.509,
13161,0,0,40603,10,15115,0.1283,0.1807,45.70055028,0.0031,0.506,
13163,0,0,35379,11,15362,0.0405,0.1873,29.17841914,-0.1021,0.516,
13165,0,0,32808,9.3,8676,0.0625,0.2105,24.98279481,0.0387,0.468,
13167,0,0,37771,10.4,9643,0.0282,0.1998,31.82403221,-0.0349,0.435,
13169,0,0,56819,20.1,28735,0.0185,0.1769,72.94387624,0.0023,0.516,
13171,0,0,57402,17.1,19077,0.0264,0.1846,103.9618529,0.0398,0.522,
13173,0,0,42667,16.4,10423,0.0637,0.221,56.26116668,0.0331,0.494,
13175,0,0,42018,15.6,47546,0.0288,0.1847,58.89537419,-0.0187,0.527,
13177,0,0,72425,25.6,29992,0.032,0.2058,84.29833832,0.0565,0.498,
13179,0,0,51410,18.3,61435,0.1266,0.2599,125.4284903,-0.0328,0.498,
13181,0,0,45299,13.5,7921,0.021,0.1642,37.65091739,-0.0095,0.514,
13183,0,0,52051,15.5,19559,0.1103,0.2393,48.8617088,0.2605,0.495,
13189,0,0,44473,13.7,21312,0.0335,0.1767,82.77758573,-0.0264,0.531,
13191,0,0,46682,15.6,14378,0.0226,0.1507,33.886481,0.0031,0.514,
13193,0,0,34634,8.6,12947,0.0449,0.2169,32.31571407,-0.1385,0.453,
13195,0,0,52326,18,29880,0.0607,0.1871,105.8407218,0.0589,0.506,
13197,0,0,41190,13.1,8359,0.0772,0.161,22.83861061,-0.0458,0.504,
13199,0,0,43571,11.5,21167,0.0249,0.174,42.2307037,-0.039,0.521,
13201,0,0,41769,12.3,5718,0.0285,0.1661,20.24636978,-0.0712,0.522,
13205,0,0,37383,11.1,21863,0.0479,0.1962,42.69408399,-0.0748,0.483,
13207,0,0,70488,26.3,27578,0.0236,0.1774,69.70161099,0.0418,0.502,
13209,0,0,43657,14.1,9172,0.0701,0.1856,38.29277355,0.0053,0.493,
13211,0,0,67089,20.8,19276,0.0322,0.1654,55.49461781,0.073,0.52,
13213,0,0,50061,9.4,40096,0.1568,0.1882,116.4004575,0.0117,0.507,
13217,0,0,58222,19.6,111744,0.0609,0.1896,410.580502,0.1055,0.529,
13219,0,0,100878,51.1,40280,0.0574,0.1571,218.5685604,0.1855,0.509,
13221,0,0,54346,16.9,15259,0.05,0.1851,34.75759205,0.0236,0.503,
13223,0,0,76580,24.1,168667,0.0706,0.2089,540.220166,0.1562,0.513,
13225,0,0,49815,19.4,27546,0.0836,0.1823,183.3137016,-0.0054,0.518,
13227,0,0,66183,23.7,32591,0.0315,0.1674,140.4439427,0.097,0.511,
13229,0,0,46701,11.9,19465,0.0513,0.181,61.5019558,0.0363,0.505,
13231,0,0,74905,15.9,18962,0.0175,0.1775,87.7520987,0.0576,0.512,
13233,0,0,47896,12.2,42613,0.1357,0.1956,137.3146737,0.0267,0.511,
13235,0,0,42274,12.4,11137,0.0356,0.1828,44.72133991,-0.0784,0.57,
13237,0,0,62282,22.2,22119,0.0619,0.1594,64.18020015,0.0407,0.514,
13239,0,0,35522,9.1,2299,0.0204,0.1231,15.20130656,-0.0931,0.523,
13241,0,0,46639,24.8,17137,0.0785,0.1521,46.31709249,0.0502,0.512,
13243,0,0,33505,11.7,6778,0.0267,0.1562,15.82772116,-0.1388,0.537,
13247,0,0,60281,26.5,90896,0.1047,0.1784,700.3151171,0.0625,0.53,
13249,0,0,51129,12.9,5257,0.0573,0.1556,31.49677064,0.047,0.523,
13251,0,0,42331,14.2,13966,0.0252,0.1826,21.64932313,-0.0449,0.503,
13253,0,0,38618,14.4,8090,0.036,0.1603,34.39245662,-0.079,0.52,
13255,0,0,49237,16.4,66703,0.0498,0.1988,339.509032,0.0394,0.52,
13257,0,0,45416,22.1,25925,0.0388,0.1718,144.7264851,-0.0096,0.518,
13259,0,0,34566,11.2,6621,0.3336,0.3468,14.4332324,0.085,0.317,
13261,0,0,40250,18.6,29524,0.0618,0.1746,61.16466438,-0.1116,0.532,
13263,0,0,41045,12,6195,0.0292,0.1554,15.82824249,-0.1082,0.525,
13265,0,0,37046,7,1537,0.0403,0.1588,7.897928143,-0.1171,0.513,
13267,0,0,41457,13.2,25286,0.1222,0.2312,52.74476797,-0.0093,0.427,
13269,0,0,28234,11.2,8020,0.0263,0.1692,21.29094259,-0.1105,0.524,
13271,0,0,36264,8.4,15860,0.152,0.2323,36.26775943,-0.0404,0.413,
13273,0,0,37122,12.3,8531,0.0287,0.1853,25.43234388,-0.0919,0.524,
13275,0,0,47978,23.1,44451,0.0393,0.1819,81.62197299,-0.0061,0.527,
13277,0,0,47764,16.5,40644,0.1219,0.1957,156.9781589,0.0129,0.516,
13279,0,0,41442,15.8,26830,0.1183,0.1854,73.70777874,-0.0146,0.527,
13281,0,0,49023,26.2,12037,0.0323,0.1068,72.26695004,0.1301,0.524,
13283,0,0,37478,13.6,6901,0.0301,0.1943,34.60257927,0.0023,0.503,
13287,0,0,35400,12.5,7985,0.0483,0.1806,27.97896234,-0.1183,0.517,
13289,0,0,44079,9.4,8120,0.027,0.166,22.65637643,-0.1112,0.511,
13291,0,0,57049,22.4,24511,0.0357,0.1245,76.13861571,0.1287,0.516,
13293,0,0,40926,13.7,26320,0.0239,0.1788,81.37597121,-0.0316,0.526,
13295,0,0,47548,15.9,69761,0.0249,0.1833,156.2819936,0.0144,0.508,
13297,0,0,67007,19.9,94593,0.0492,0.1861,290.4476787,0.1144,0.512,
13299,0,0,37642,13.9,35734,0.044,0.1965,40.03984488,-0.0162,0.501,
13301,0,0,37313,13.4,5254,0.0167,0.1648,18.48060838,-0.1104,0.527,
13303,0,0,41674,14,20374,0.0262,0.1977,30.03012741,-0.0399,0.489,
13305,0,0,47382,12.9,29927,0.0651,0.204,46.63146233,-0.0057,0.488,
13307,0,0,41547,11.7,2607,0.0499,0.1408,12.46664563,-0.0736,0.503,
13309,0,0,35927,12.8,7855,0.0539,0.2513,26.58350368,0.0553,0.356,
13315,0,0,38261,11.4,8635,0.0497,0.2222,22.86175719,-0.0718,0.402,
13317,0,0,39716,12.6,9777,0.0537,0.1563,20.8247247,-0.0835,0.522,
13319,0,0,43902,10.6,8954,0.0309,0.1677,20.01752707,-0.068,0.52,
13321,0,0,43142,10.4,20247,0.0241,0.1786,35.47735946,-0.0707,0.521,
16003,0,0,50042,19.1,4294,0.0361,0.1293,3.15027409,0.0741,0.486,
16007,0,0,54550,20.3,6125,0.0429,0.1662,6.28343686,0.0227,0.499,
16009,0,0,49303,15.1,9298,0.0383,0.1465,11.97243944,0.0014,0.486,
16011,0,0,59959,20.7,46811,0.1787,0.1863,22.35505817,0.0257,0.502,
16015,0,0,64443,27.2,7831,0.0516,0.1281,4.123234752,0.1025,0.48,
16023,0,0,51742,18.2,2597,0.0535,0.139,1.163704083,-0.1132,0.49,
16025,0,0,56014,19.5,1106,0.0633,0.1257,1.029322667,-0.0099,0.489,
16029,0,0,61518,19.9,7155,0.0637,0.1741,4.055786766,0.0268,0.49,
16031,0,0,53284,18.6,24030,0.2718,0.1864,9.368125217,0.0449,0.492,
16033,0,0,48726,15.5,845,0.445,0.187,0.478974711,-0.1621,0.489,
16035,0,0,49816,16.9,8756,0.0415,0.1594,3.563298191,-0.0006,0.448,
16037,0,0,49055,23,4315,0.0461,0.1395,0.876864989,-0.0123,0.489,
16039,0,0,47796,16.4,27511,0.1776,0.2314,8.947429017,0.0172,0.476,
16041,0,0,55421,18.1,13876,0.0681,0.1689,20.908769,0.0786,0.487,
16043,0,0,56162,20.9,13099,0.1254,0.1741,7.029151742,-0.0109,0.476,
16045,0,0,53733,14.8,18112,0.0862,0.1623,32.29096096,0.0769,0.497,
16047,0,0,50205,15.2,15179,0.2918,0.1745,20.82244473,-0.0188,0.491,
16051,0,0,63078,22.6,29871,0.1059,0.189,27.31684745,0.1249,0.489,
16053,0,0,56320,14.9,24412,0.3733,0.2033,40.87845475,0.0835,0.487,
16061,0,0,45342,17.3,3838,0.0474,0.1433,8.015956725,0.0044,0.491,
16063,0,0,50608,10.1,5366,0.3142,0.1851,4.466437213,0.0294,0.482,
16065,0,0,46177,36.4,39907,0.0776,0.1933,85.05219456,0.0594,0.493,
16067,0,0,56173,13.4,21039,0.3597,0.1862,27.77092125,0.0461,0.5,
16069,0,0,67645,21.9,40408,0.0404,0.192,47.64577428,0.0283,0.507,
16071,0,0,55833,15.5,4531,0.0444,0.1503,3.775641405,0.0541,0.499,
16073,0,0,48395,11.2,11823,0.2576,0.1707,1.542362929,0.0251,0.489,
16075,0,0,53643,14.2,23951,0.1749,0.1734,58.86690245,0.0554,0.5,
16077,0,0,50981,15.9,7681,0.3457,0.1786,5.469847121,-0.0177,0.497,
16087,0,0,45813,14.8,10194,0.1681,0.1366,7.015916233,-0.0004,0.502,
17003,0,0,37408,11.3,5761,0.0186,0.1507,24.46191016,-0.43,0.514,
17005,0,0,53447,21.8,16426,0.0362,0.2061,43.19460186,-0.0817,0.481,
17007,0,0,72426,23.2,53544,0.2276,0.169,190.7387815,-0.0116,0.5,
17009,0,0,60254,13.7,6578,0.0693,0.2746,21.52437608,-0.0546,0.357,
17011,0,0,57935,19.7,32628,0.0946,0.165,37.54526593,-0.072,0.51,
17013,0,0,63373,13.6,4739,0.0143,0.1443,18.67034374,-0.0739,0.497,
17015,0,0,56468,18.1,14305,0.0391,0.1581,32.16001547,-0.0756,0.502,
17017,0,0,51011,14.6,12147,0.1934,0.1751,32.32149604,-0.1231,0.499,
17023,0,0,58323,17.6,15441,0.0153,0.1729,30.79466633,-0.0579,0.505,
17025,0,0,49377,15.2,13184,0.0162,0.1746,28.1519316,-0.0479,0.505,
17029,0,0,50467,25.6,50621,0.0273,0.1878,99.59058886,-0.0642,0.514,
17033,0,0,50352,16.6,18667,0.0231,0.2027,42.07795252,-0.0616,0.475,
17035,0,0,53991,15.8,10766,0.0111,0.1749,31.11344878,-0.0262,0.502,
17039,0,0,59521,21.3,15638,0.0279,0.1771,39.33959393,-0.059,0.503,
17041,0,0,64283,19,19465,0.0731,0.1838,46.71618686,-0.0265,0.503,
17047,0,0,54930,13.9,6395,0.0139,0.1612,28.75242788,-0.051,0.511,
17051,0,0,48913,11.7,21336,0.0184,0.1906,29.77883603,-0.0377,0.473,
17053,0,0,55369,20.2,12961,0.0371,0.1744,26.68981253,-0.0864,0.506,
17057,0,0,50461,17.6,34340,0.0313,0.1839,39.67213304,-0.0795,0.479,
17059,0,0,46515,9.9,4828,0.0159,0.1618,14.9440835,-0.1576,0.51,
17061,0,0,52116,12.4,12969,0.013,0.1714,23.88314221,-0.0707,0.494,
17063,0,0,83135,23.6,51054,0.1052,0.1958,122.1261928,0.0194,0.502,
17065,0,0,51031,18.3,8116,0.0189,0.1635,18.67185074,-0.042,0.51,
17067,0,0,53724,21.3,17708,0.0157,0.1615,22.30996591,-0.0788,0.505,
17069,0,0,44573,11.2,3821,0.0243,0.139,21.52336533,-0.1306,0.494,
17071,0,0,55535,15.4,6646,0.0185,0.1482,17.54154437,-0.1031,0.514,
17075,0,0,51542,15.4,27114,0.073,0.1611,24.2670829,-0.096,0.508,
17079,0,0,59980,17.5,9610,0.0184,0.167,19.4333785,-0.0092,0.499,
17081,0,0,50531,17.4,37684,0.0291,0.191,65.97697004,-0.0303,0.485,
17087,0,0,55022,16.5,12417,0.0314,0.1885,36.10485149,-0.0133,0.455,
17101,0,0,47114,13.5,15678,0.0398,0.222,42.1250047,-0.0737,0.44,
17103,0,0,57619,17.7,34096,0.0659,0.1895,47.03571271,-0.0568,0.469,
17105,0,0,54422,15.7,35648,0.0475,0.1874,34.13627506,-0.0926,0.498,
17107,0,0,53806,20.4,28618,0.0347,0.2087,46.30302285,-0.0589,0.492,
17109,0,0,49048,32.4,29682,0.0294,0.1654,50.35908973,-0.0987,0.509,
17117,0,0,54174,19.4,44926,0.0126,0.1693,52.06360832,-0.0632,0.506,
17121,0,0,52291,15,37205,0.0215,0.1784,65.00245474,-0.06,0.511,
17123,0,0,63628,16.8,11438,0.0296,0.1636,29.57167862,-0.1051,0.506,
17125,0,0,51967,15.4,13359,0.0122,0.1642,24.77384754,-0.0978,0.507,
17129,0,0,77306,23.1,12196,0.0161,0.1737,38.786784,-0.0417,0.512,
17131,0,0,62241,17.8,15437,0.0265,0.1627,27.50702955,-0.0646,0.502,
17135,0,0,51665,15.6,28414,0.0185,0.1904,40.37874794,-0.0595,0.476,
17137,0,0,55937,19.9,33658,0.0268,0.1882,59.17463532,-0.0561,0.494,
17139,0,0,65472,19.5,14501,0.017,0.1783,43.16506074,-0.0238,0.512,
17147,0,0,72265,27.9,16344,0.0153,0.1733,37.2129453,-0.0236,0.504,
17149,0,0,54309,15.1,15561,0.0143,0.1729,18.71705031,-0.0558,0.5,
17151,0,0,46478,13.4,4177,0.0172,0.131,11.32684329,-0.0701,0.486,
17153,0,0,38506,12.3,5335,0.0251,0.1614,26.78414539,-0.1548,0.516,
17155,0,0,74367,14.6,5739,0.0626,0.1617,35.83269335,-0.0465,0.489,
17159,0,0,49775,21.3,15513,0.019,0.1751,43.09286369,-0.0464,0.506,
17165,0,0,48547,17.8,23491,0.0174,0.1818,61.84788017,-0.0605,0.508,
17169,0,0,56015,18.2,6768,0.0232,0.1664,15.47774502,-0.1147,0.476,
17171,0,0,61231,15,4951,0.0143,0.1638,19.73193896,-0.0816,0.508,
17173,0,0,61376,16.9,21634,0.0115,0.1638,28.52121821,-0.0337,0.502,
17175,0,0,54804,17.5,5342,0.0204,0.1546,18.54352452,-0.1221,0.504,
17183,0,0,46295,15.1,75758,0.0526,0.1775,84.32847118,-0.0774,0.502,
17185,0,0,54249,17.2,11520,0.0315,0.1802,51.60088152,-0.0371,0.496,
17189,0,0,64297,20.6,13887,0.0144,0.1745,24.68484034,-0.0597,0.5,
17191,0,0,51829,14.6,16215,0.016,0.1671,22.71600165,-0.0336,0.506,
17193,0,0,51388,15.2,13537,0.0155,0.1727,27.36040876,-0.0833,0.51,
17195,0,0,50880,18.5,55175,0.1235,0.1674,80.63573255,-0.0602,0.505,
17203,0,0,77117,31.6,38459,0.0191,0.1689,72.8667542,-0.0053,0.5,
18001,0,0,53532,15.3,35777,0.0454,0.169,105.528157,0.0389,0.5,
18007,0,0,55016,16.9,8748,0.0544,0.172,21.5246372,-0.0121,0.501,
18009,0,0,46811,13.6,11758,0.0175,0.168,71.22607221,-0.0857,0.51,
18013,0,0,59617,27.4,15092,0.0184,0.1456,48.37474077,-0.0099,0.506,
18015,0,0,58965,17.2,20257,0.0429,0.1702,54.42153112,0.005,0.497,
18017,0,0,51777,13.9,37689,0.1647,0.1764,91.44375296,-0.0339,0.5,
18023,0,0,55336,16.6,32399,0.1649,0.1833,79.98370652,-0.0255,0.502,
18025,0,0,44332,11.4,10577,0.0155,0.1619,34.60573283,-0.0129,0.491,
18027,0,0,56611,13.8,33351,0.0524,0.1852,77.65310708,0.0511,0.495,
18031,0,0,60891,19.6,26559,0.0211,0.1817,71.28631552,0.0308,0.503,
18041,0,0,48499,11.6,23102,0.0147,0.1659,107.4441664,-0.0509,0.506,
18045,0,0,55337,15,16346,0.0266,0.1696,41.31366642,-0.0547,0.501,
18049,0,0,55011,14.4,19974,0.0541,0.1705,54.22000717,-0.0432,0.501,
18051,0,0,61872,17.4,33659,0.018,0.1822,69.04608543,0.0046,0.498,
18065,0,0,49293,16.6,47972,0.0201,0.1838,122.4162745,-0.0311,0.478,
18069,0,0,54565,19,36520,0.0276,0.1811,95.43944743,-0.0165,0.505,
18071,0,0,59472,15.5,44231,0.0777,0.1884,86.84460606,0.0419,0.5,
18075,0,0,49447,10.6,20436,0.0324,0.1675,53.23191936,-0.04,0.5,
18077,0,0,53378,17.9,32308,0.03,0.1795,89.58741761,-0.0037,0.52,
18079,0,0,55022,11.1,27735,0.0262,0.1773,73.64910259,-0.0285,0.499,
18083,0,0,48760,16.4,36594,0.0225,0.1771,70.91434429,-0.0504,0.494,
18087,0,0,70746,10.4,39614,0.0421,0.1758,104.3506206,0.0628,0.492,
18099,0,0,53695,20.5,46258,0.1072,0.1677,104.2718127,-0.0171,0.502,
18101,0,0,56735,13.4,10255,0.0115,0.1658,30.54474187,-0.0077,0.493,
18103,0,0,53658,12.7,35516,0.0346,0.1957,95.00270168,-0.0391,0.462,
18109,0,0,63414,16.9,70489,0.0169,0.1736,174.4911119,0.0226,0.503,
18111,0,0,61457,11.2,13984,0.0685,0.1727,34.8069365,-0.0186,0.496,
18113,0,0,60980,14.3,47744,0.1052,0.1822,116.2098417,0.0044,0.499,
18115,0,0,58294,13.7,5875,0.0169,0.1598,68.20292547,-0.0431,0.503,
18117,0,0,47931,12.3,19646,0.0181,0.166,49.31385813,-0.0099,0.501,
18119,0,0,53387,12.6,20799,0.0134,0.1637,53.98299454,-0.0373,0.499,
18121,0,0,51554,12.2,16937,0.0177,0.1871,38.08951948,-0.0237,0.529,
18123,0,0,53908,14.9,19169,0.014,0.1958,50.21651599,-0.0088,0.462,
18125,0,0,52378,13.7,12389,0.0157,0.172,37.06640179,-0.0368,0.502,
18131,0,0,52432,12.5,12353,0.0315,0.1699,28.486172,-0.0849,0.488,
18135,0,0,50496,14.3,24665,0.0374,0.1607,54.52286689,-0.0611,0.508,
18139,0,0,54371,13,16581,0.0176,0.1713,40.62735835,-0.0489,0.508,
18143,0,0,50571,11.9,23873,0.0246,0.1846,125.385379,-0.0129,0.51,
18145,0,0,59798,19.4,44729,0.0435,0.18,108.7907731,0.0066,0.503,
18147,0,0,59183,14.9,20277,0.0302,0.1631,51.10852338,-0.0333,0.496,
18153,0,0,53375,10.8,20669,0.0177,0.2082,46.22468925,-0.039,0.455,
18155,0,0,52482,9.9,10751,0.019,0.1682,48.72797814,0.0128,0.485,
18159,0,0,69960,23,15148,0.0292,0.163,58.14056137,-0.052,0.502,
18165,0,0,50723,13.4,15498,0.0131,0.1679,60.33214211,-0.0461,0.501,
18171,0,0,64109,18.9,8265,0.022,0.1677,22.66364302,-0.0294,0.504,
18175,0,0,51948,13.2,28036,0.0136,0.1761,54.5739452,-0.0081,0.501,
18179,0,0,61636,18.1,28296,0.0332,0.1776,76.87313054,0.0233,0.506,
18183,0,0,67347,20.9,33964,0.0221,0.1773,101.2131633,0.0198,0.501,
19001,0,0,57977,15.4,7152,0.0254,0.1732,12.56343639,-0.0741,0.502,
19003,0,0,53385,17.7,3602,0.0144,0.1627,8.506538132,-0.1185,0.501,
19005,0,0,56240,18.5,13687,0.0711,0.1545,21.41665702,-0.047,0.49,
19007,0,0,41672,17.1,12426,0.0224,0.1586,24.98733139,-0.0371,0.505,
19009,0,0,53197,14.6,5496,0.0191,0.1541,12.40741284,-0.1134,0.513,
19011,0,0,70023,22.6,25645,0.0158,0.1662,35.8037877,-0.0168,0.5,
19017,0,0,67229,30.3,25062,0.0162,0.1652,57.5506858,0.0314,0.505,
19019,0,0,67906,20.6,21175,0.0175,0.1764,37.08276418,0.0102,0.504,
19021,0,0,57048,19.6,19620,0.2643,0.1911,34.12678396,-0.0326,0.496,
19023,0,0,57080,17.5,14439,0.0143,0.1601,24.88920606,-0.0296,0.503,
19025,0,0,57007,19.5,9668,0.0209,0.173,16.96235578,-0.0002,0.481,
19029,0,0,53692,19.6,12836,0.0284,0.1613,22.74801557,-0.0873,0.509,
19031,0,0,71029,23,18627,0.0231,0.1664,32.14677721,0.0069,0.502,
19035,0,0,59901,21.4,11235,0.0412,0.1616,19.47457645,-0.0745,0.5,
19037,0,0,60111,16.9,11933,0.0286,0.1579,23.65874936,-0.0424,0.497,
19039,0,0,57708,16.9,9395,0.1542,0.1709,21.78970097,0.0116,0.49,
19041,0,0,57174,22.6,16016,0.0411,0.1784,28.23506183,-0.0406,0.508,
19045,0,0,56865,19.1,46429,0.033,0.1708,66.81248786,-0.0579,0.509,
19047,0,0,58077,12.8,16820,0.2885,0.1735,23.55115585,-0.0164,0.49,
19051,0,0,57150,20.5,9000,0.0167,0.1618,17.92157519,0.0274,0.504,
19053,0,0,44873,23.5,7870,0.0327,0.14,14.79654284,-0.0746,0.497,
19063,0,0,55635,20.2,9208,0.1012,0.1719,23.25939735,-0.1188,0.496,
19065,0,0,53142,19.8,19650,0.0271,0.163,26.88793683,-0.0626,0.496,
19067,0,0,55369,19.9,15642,0.0382,0.1631,31.24450694,-0.0423,0.506,
19071,0,0,60498,19.3,6960,0.0302,0.1501,13.61635528,-0.0691,0.497,
19073,0,0,55562,20.1,8888,0.0318,0.1595,15.60464487,-0.0504,0.505,
19075,0,0,73683,28,12232,0.014,0.1727,24.37342834,-0.0181,0.505,
19077,0,0,64965,19.8,10689,0.0281,0.1502,18.09793099,-0.0248,0.5,
19081,0,0,62030,23.1,10630,0.0493,0.1611,18.61629933,-0.0669,0.497,
19083,0,0,57103,19.8,16846,0.0449,0.1675,29.59036162,-0.0408,0.498,
19085,0,0,63901,18.8,14049,0.0189,0.1649,20.16078112,-0.0626,0.497,
19087,0,0,57747,20.1,19954,0.0514,0.1779,45.9422372,-0.0096,0.484,
19089,0,0,58028,14.9,9158,0.0174,0.1646,19.35137602,-0.0446,0.501,
19093,0,0,58249,19,6860,0.0316,0.1589,15.89773538,-0.0334,0.503,
19099,0,0,67317,17.9,37185,0.0275,0.185,50.90906602,0.0092,0.489,
19101,0,0,51741,31.6,18295,0.0322,0.2052,42.00822025,0.0794,0.452,
19105,0,0,63399,18.4,20681,0.0222,0.1777,35.92815412,0.0021,0.481,
19107,0,0,54937,18.2,10246,0.0187,0.164,17.69055853,-0.0259,0.495,
19109,0,0,59568,18.3,14813,0.0334,0.157,15.22843161,-0.0493,0.496,
19115,0,0,60544,14.2,11035,0.161,0.1787,27.46623657,-0.0319,0.49,
19117,0,0,53085,17,8600,0.0238,0.1563,19.97245659,-0.0347,0.488,
19119,0,0,66139,21.4,11755,0.0277,0.1685,20.00340339,0.0148,0.492,
19121,0,0,72578,23.9,16338,0.0222,0.1676,29.12268318,0.0403,0.498,
19133,0,0,53104,16.7,8615,0.0224,0.1539,12.41225694,-0.0729,0.515,
19137,0,0,52715,17.5,9917,0.0409,0.1523,23.38380135,-0.083,0.515,
19141,0,0,60298,19.9,13753,0.0534,0.1712,24.00027922,-0.0469,0.498,
19147,0,0,55074,25,8886,0.0311,0.1684,15.75967821,-0.0602,0.502,
19149,0,0,69165,21,25177,0.0587,0.1667,29.17742988,0.0076,0.502,
19151,0,0,56146,14.7,6619,0.0406,0.1514,11.46661446,-0.1044,0.503,
19155,0,0,60322,21.2,93206,0.0793,0.1838,98.08267037,0.0005,0.507,
