,0,1,2,3,4,5,6,7,8,9
929,51004,231.7021681,-0.0432,0.51,0.013,4.5,0.1814,8.208226284,0.208,0
930,51356,52.57369058,-0.0381,0.504,0.016,4.4,0.1637,16.57742486,0.178,0
931,93587,1039.653686,0.0048,0.509,0.057,3.8,0.1722,17.50839607,0.405,0
932,72576,238.209545,0.0212,0.504,0.016,3.9,0.1746,37.26317919,0.354,0
933,48798,189.1360658,-0.1036,0.507,0.018,5.3,0.1566,7.6809635,0.214,0
934,61036,146.3032054,0.0517,0.474,0.03,3.3,0.1927,30.79102134,0.447,1
935,102233,699.5115309,0.0497,0.508,0.076,3.2,0.179,36.19123448,0.518,1
936,49173,63.9744089,-0.0403,0.509,0.011,4.9,0.1667,52.03184349,0.227,0
937,46967,69.23515054,-0.0301,0.473,0.031,5.2,0.1815,12.61750047,0.143,0
938,54377,134.4709672,-0.0359,0.519,0.03,4.8,0.1622,46.17942245,0.225,0
939,49741,83.60087642,-0.0489,0.51,0.014,4.7,0.1659,82.7139633,0.208,0
940,75269,464.5078732,0.0709,0.505,0.043,3.4,0.1969,19.73398587,0.358,0
941,60763,530.0458816,0.0366,0.515,0.099,4,0.2038,32.3393185,0.305,1
942,76783,3082.777152,0.0137,0.519,0.041,4,0.1959,7.057822979,0.383,0
943,55462,36.1512187,-0.0681,0.498,0.009,4.9,0.1519,33.43363424,0.186,0
944,51923,337.5169241,-0.0402,0.506,0.044,4.6,0.1898,25.95207023,0.277,1
945,48055,163.5677855,-0.0567,0.504,0.013,5.9,0.1768,7.735507527,0.162,0
946,62699,200.7539263,0.0349,0.508,0.061,3.8,0.1791,19.35146781,0.21,0
947,51299,101.65653,-0.0572,0.5,0.014,5,0.1593,23.78885017,0.226,0
948,53655,456.7284862,-0.0227,0.514,0.084,4.9,0.1842,4.769308546,0.277,0
949,67515,578.2138354,0.0482,0.51,0.11,3.4,0.1927,32.98370605,0.269,1
950,50979,238.7436309,-0.0654,0.516,0.016,5.1,0.1647,23.38853026,0.214,0
951,61560,391.8741519,0.058,0.508,0.141,3.9,0.1773,21.15760298,0.203,0
952,65436,1069.972129,0.0537,0.51,0.262,4.5,0.1976,18.95385548,0.294,1
953,53439,356.5149219,-0.011,0.505,0.138,5.7,0.1875,18.90257926,0.232,0
954,53762,92.21842203,-0.0248,0.51,0.022,4.8,0.1904,35.30481293,0.228,0
955,53266,41.48807645,-0.0695,0.487,0.022,5.3,0.176,24.61538462,0.181,0
956,54099,162.6941233,-0.0659,0.506,0.016,4.9,0.1587,45.69381489,0.226,0
957,63012,279.9193143,0.0025,0.504,0.17,5.4,0.1681,17.61897211,0.244,0
958,92340,1720.178453,0.0374,0.514,0.054,3.5,0.1913,21.66286564,0.487,1
959,65534,139.9702093,-0.002,0.515,0.029,3.6,0.1964,219.4185409,0.328,1
960,73780,825.8289127,0.0247,0.508,0.142,4.5,0.181,29.48064923,0.292,1
961,47967,198.1879189,-0.0406,0.497,0.039,5.6,0.1814,22.01600564,0.16,0
962,65401,83.91045345,0.0065,0.494,0.023,3.7,0.1809,43.22268326,0.164,0
963,47598,11812.46971,0.0367,0.527,0.152,5.5,0.2635,11.99446487,0.286,1
964,55951,181.5474279,-0.049,0.488,0.052,5.4,0.1815,21.222561,0.162,1
965,56873,122.8213748,0.0166,0.504,0.022,5.4,0.1656,24.76964233,0.184,0
966,49082,68.36259999,-0.0585,0.477,0.016,5.3,0.1742,13.61525998,0.155,0
967,60235,48.97532896,-0.0751,0.498,0.018,4.3,0.1536,49.59333466,0.178,0
968,51324,35.80122563,-0.0342,0.504,0.013,5.3,0.1663,24.63600305,0.191,0
969,61306,142.1694907,-0.0005,0.454,0.061,4,0.2005,22.26031209,0.255,1
970,65558,241.3858288,-0.0046,0.508,0.018,4.5,0.1724,14.50221159,0.295,0
971,56265,70.7837884,-0.0284,0.469,0.049,4.7,0.1699,77.88010358,0.204,0
972,59407,339.543226,-0.0466,0.511,0.013,4.5,0.1628,20.06311282,0.285,0
973,69101,496.6461361,0.0314,0.506,0.081,3.8,0.1877,33.40325749,0.242,0
974,74230,974.8647109,-0.0114,0.516,0.057,3.2,0.1999,18.26017092,0.321,0
975,80862,801.6916375,-0.0098,0.506,0.06,3.1,0.1808,24.36587802,0.479,0
976,62165,1560.263442,0.0192,0.513,0.239,3.9,0.2205,14.08602807,0.281,1
977,86450,381.4205659,-0.0112,0.516,0.034,3.1,0.1458,47.77945006,0.45,1
978,56824,159.5392863,0.063,0.517,0.059,2.9,0.188,11.70466782,0.264,0
979,73890,333.3830777,0.1556,0.51,0.111,2.6,0.159,26.02512987,0.403,0
980,70980,449.0895535,0.1488,0.517,0.053,2.3,0.2415,51.04446702,0.428,1
981,68051,284.0188894,0.1613,0.514,0.058,2.5,0.212,12.28433318,0.279,0
982,49770,172.8740293,0.0102,0.533,0.028,2.9,0.1887,14.46204797,0.231,0
983,64399,666.8305482,0.1381,0.515,0.095,2.4,0.2071,22.92079719,0.342,1
984,43958,155.7223471,0.0162,0.534,0.062,3.1,0.1829,14.12209967,0.235,0
985,53648,312.2693792,0.2395,0.519,0.061,3.6,0.1683,8.472637617,0.236,0
986,50790,45.89069734,0.1761,0.497,0.139,2.5,0.1885,33.25241911,0.169,0
987,63842,178.4762182,0.2179,0.514,0.059,3.3,0.1865,20.40566461,0.269,0
988,62059,427.4494823,0.1217,0.514,0.063,2.3,0.2018,16.73640167,0.301,0
989,52240,127.0025258,0.0663,0.508,0.058,2.8,0.1645,25.14268474,0.246,0
990,52905,549.1699557,0.0752,0.518,0.053,2.8,0.2148,16.83667702,0.377,0
991,55588,395.8097648,0.1109,0.514,0.073,2.6,0.2005,9.381303063,0.238,0
992,68468,412.843174,0.1954,0.518,0.059,2.8,0.1957,10.67695451,0.32,0
993,59036,44.27762476,0.0887,0.486,0.035,3.3,0.1866,57.01741882,0.392,1
994,61447,22.67333963,0.0594,0.507,0.036,3.1,0.2002,25.74731584,0.293,0
995,63442,40.68148643,0.0279,0.498,0.024,3.2,0.1882,35.70280981,0.216,0
996,63665,5.762356118,0.0843,0.505,0.044,4.4,0.1261,111.4578689,0.25,0
997,53902,32.30358672,0.0676,0.499,0.035,3.2,0.1761,116.081102,0.347,1
998,59981,8.162526822,0.1023,0.48,0.044,3.6,0.215,70.59155725,0.272,0
999,63162,239.2798338,0.1225,0.494,0.051,2.9,0.2299,41.42201787,0.319,1
1000,58919,40.97706761,0.1127,0.497,0.054,3.4,0.1957,52.73566249,0.307,1
1001,50973,228.3116128,0.024,0.513,0.032,3.6,0.1811,12.99072462,0.235,0
1002,59368,238.2075725,0.0757,0.514,0.036,3.2,0.1774,22.54147632,0.24,0
1003,54931,131.7614586,0.0659,0.512,0.047,3.3,0.1859,35.38570418,0.196,0
1004,63846,1377.179669,0.0972,0.518,0.104,2.5,0.2826,30.2530887,0.403,1
1005,67345,58.36239653,0.0661,0.507,0.03,3.6,0.1667,24.31138016,0.217,0
1006,57802,678.065966,0.0852,0.517,0.06,3.2,0.2116,27.18839382,0.312,1
1007,43159,57.54355128,0.0005,0.515,0.029,4.1,0.1619,30.91667955,0.171,0
1008,60316,925.4213276,0.081,0.514,0.046,2.9,0.2037,34.01989739,0.367,1
1009,66434,157.2027831,0.1601,0.517,0.062,3.2,0.2083,31.12452924,0.218,0
1010,57606,387.6148278,0.1754,0.502,0.102,3.8,0.2637,19.13939701,0.272,1
1011,43952,40.98778199,-0.0273,0.454,0.015,4.1,0.195,46.72242209,0.073,0
1012,49083,200.0608323,0.0987,0.503,0.065,3.5,0.1907,49.84734251,0.254,1
1013,47599,105.1661979,0.0409,0.504,0.052,5.7,0.1732,30.15045075,0.152,0
1014,69614,536.4938873,0.2097,0.509,0.087,2.6,0.2226,6.018929533,0.32,0
1015,54476,165.8227848,0.0851,0.509,0.064,3.3,0.1758,20.3562341,0.171,0
1016,52659,1227.984706,0.0102,0.526,0.066,4,0.2157,10.6704682,0.311,0
1017,51303,383.0725053,0.0096,0.513,0.02,3.7,0.1735,18.94561346,0.228,0
1018,69391,361.2869228,0.1602,0.512,0.053,2.7,0.1933,5.227856108,0.269,0
1019,51879,396.2905671,0.0494,0.511,0.036,3.5,0.1839,30.9178744,0.324,1
1020,43583,72.59612449,0.055,0.51,0.028,3.7,0.1753,73.13951362,0.135,0
1021,119637,409.221437,0.2317,0.509,0.049,2.4,0.1635,20.97209872,0.59,0
1022,51750,108.6956522,-0.0006,0.512,0.227,4,0.189,11.53203021,0.163,0
1023,54831,345.3077784,0.1452,0.503,0.256,3.8,0.2366,5.510795649,0.245,0
1024,58956,1616.003936,0.1441,0.506,0.607,3.1,0.2337,4.492017685,0.276,0
1025,68404,16.82197135,0.1202,0.501,0.197,2.4,0.139,167.6305423,0.271,0
1026,83704,275.6601048,0.1632,0.495,0.316,4.2,0.2177,10.68764295,0.297,0
1027,54471,391.5158555,0.1499,0.496,0.262,2.7,0.2221,17.45116945,0.408,1
1028,62827,48.43310288,0.1122,0.51,0.226,2.7,0.163,83.06510227,0.251,0
1029,55301,80.07966885,0.1282,0.495,0.538,3.3,0.2014,22.90216196,0.148,0
1030,40893,474.9719953,0.04,0.512,0.9,5.5,0.1843,2.363155569,0.173,0
1031,47091,66.86548262,0.0529,0.514,0.259,4.2,0.1702,76.37085688,0.186,0
1032,96847,1230.027638,0.2439,0.508,0.155,3.1,0.2064,10.63079257,0.517,0
1033,87976,279.2058998,0.3056,0.505,0.281,3,0.1789,32.008399,0.353,0
1034,43321,2.770891208,-0.4993,0.468,0.347,3.2,0.1522,366.8378577,0.119,0
1035,61807,3024.881812,0.1015,0.507,0.408,3.5,0.2386,11.00353783,0.307,0
1036,90910,1009.98939,0.2531,0.508,0.196,3,0.226,9.017061407,0.445,0
1037,46991,19.81670626,-0.0121,0.5,0.17,3.3,0.1602,54.46623094,0.133,0
1038,65564,185.1681043,0.175,0.489,0.626,2.6,0.2421,6.016014631,0.156,0
1039,78341,197.5719598,0.1905,0.506,0.269,3.1,0.199,10.82098839,0.231,0
1040,48629,828.7190689,0.046,0.506,0.829,3.8,0.2177,3.574671309,0.228,0
1041,101361,942.2006986,0.2788,0.509,0.249,3.5,0.1952,6.160002365,0.461,0
1042,73214,904.2732016,0.1486,0.509,0.254,4,0.2013,11.69115476,0.3,0
1043,62143,25.50334809,0.0797,0.513,0.238,2.4,0.1367,74.10701052,0.338,1
1044,56758,8.988115219,0.0585,0.508,0.358,3.4,0.1581,130.5823975,0.176,0
1045,57439,146.0242452,0.1126,0.511,0.142,3.1,0.1849,22.02449123,0.205,0
1046,53137,453.5076454,0.0179,0.514,0.192,3.7,0.201,8.068094719,0.208,0
1047,78801,234.5662871,0.2117,0.505,0.385,2.9,0.2037,11.98703003,0.275,0
1048,61638,2766.8834,0.1317,0.504,0.437,3.8,0.2357,5.728440114,0.31,0
1049,72890,339.5257663,0.3175,0.503,0.401,2.8,0.2168,34.75374797,0.374,0
1050,49896,94.69206224,0.0508,0.51,0.136,3.5,0.165,12.08649093,0.182,0
1051,41656,553.0118756,0.1081,0.51,0.925,6.2,0.1985,4.604544455,0.184,0
1052,50332,48.33844734,0.0519,0.508,0.174,3.1,0.1812,26.96580736,0.183,0
1053,43601,18.65938099,-0.0333,0.465,0.116,3.1,0.1818,43.53883664,0.141,0
1054,61112,40.70200524,0.0451,0.429,0.434,3.1,0.2288,27.27471089,0.123,0
1055,57513,117.329392,0.1264,0.508,0.176,3.5,0.1883,10.14260503,0.193,0
1056,55173,287.0779817,-0.0028,0.489,0.221,5.8,0.2138,3.975115775,0.196,0
1057,94899,71.59904174,0.2956,0.51,0.246,2.7,0.1591,105.4162889,0.409,0
1058,57789,47.67437856,0.0566,0.519,0.274,3,0.1546,38.02281369,0.256,1
1059,54733,346.7723836,0.1022,0.507,0.363,2.8,0.2119,12.87958553,0.291,0
1060,51078,247.4426309,0.0846,0.512,0.27,3.3,0.1946,11.69030056,0.237,0
1061,85811,196.4147467,0.226,0.492,0.46,2.1,0.2586,5.655085052,0.274,0
1062,88833,583.0571115,0.2497,0.505,0.252,3.4,0.1975,13.17108749,0.347,0
1063,46207,68.88690035,0.0104,0.519,0.2,3.7,0.1714,30.67296485,0.245,1
1064,56079,432.0832171,0.0609,0.506,0.645,4.1,0.2115,13.80094619,0.215,0
1065,41138,129.2590024,-0.0312,0.486,0.391,2.7,0.22,8.516799387,0.148,0
1066,70694,151.0766348,0.1234,0.509,0.231,2.4,0.2183,7.261478582,0.32,0
1067,105763,825.8682578,0.2533,0.506,0.186,3.1,0.1873,38.12610208,0.403,1
1068,48650,9.766448292,-0.0231,0.493,0.348,2.8,0.1739,97.42790335,0.183,0
1069,57302,96.22886116,0.0289,0.496,0.585,5.4,0.2024,29.97152705,0.149,0
1070,46061,5.333406148,-0.0126,0.458,0.306,2.9,0.198,165.1527663,0.144,0
1071,59538,252.5910138,0.099,0.518,0.201,3.3,0.1996,8.59287393,0.258,0
1072,32516,52.8401812,0.0567,0.512,0.964,9.8,0.1964,15.47197252,0.103,0
1073,70130,2434.571009,0.1396,0.511,0.295,3.3,0.2217,8.561175545,0.315,0
1074,54465,150.7658768,0.0473,0.514,0.25,2.9,0.2112,28.97836765,0.245,1
1075,54774,78.31944346,0.0753,0.502,0.407,3,0.2213,16.77852349,0.242,0
1076,80690,1286.559712,0.196,0.495,0.336,2.6,0.2884,23.54873096,0.486,1
1077,61822,107.6018152,0.218,0.502,0.31,3.7,0.1697,18.10085798,0.199,0
1078,59039,59.41180951,0.0603,0.511,0.167,3.3,0.1554,55.73825316,0.25,1
1079,51535,210.6324549,0.0055,0.483,0.198,3.2,0.2137,15.1251607,0.23,0
1080,92661,528.0778108,0.2843,0.507,0.248,2.8,0.2251,16.93333853,0.411,1
1081,56945,70.57749592,0.0785,0.504,0.104,3.9,0.1426,21.95919981,0.164,0
1082,87610,1189.78305,0.1378,0.495,0.102,2.4,0.2174,2.81308987,0.375,0
1083,58307,16.63460917,0.1582,0.501,0.089,2.9,0.1941,18.23519758,0.291,0
1084,79941,1563.337114,0.1127,0.498,0.188,2.5,0.2436,19.82011949,0.345,1
1085,112482,22.51681883,0.1381,0.488,0.115,2.4,0.1773,47.45521414,0.553,0
1086,80196,10.40993167,0.1943,0.492,0.129,2.9,0.2146,13.83910655,0.23,0
1087,62541,7.976885916,0.088,0.493,0.084,4.2,0.2158,55.96910505,0.147,0
1088,79505,317.5690582,0.1881,0.495,0.122,2.4,0.2103,1.571746289,0.401,0
1089,64388,73.1779894,0.2221,0.504,0.109,3,0.1778,11.2640519,0.277,0
1090,71835,451.6928087,0.1114,0.497,0.187,3,0.2259,11.52901661,0.238,0
1091,73574,47.99138747,-0.0012,0.501,0.023,2.3,0.1596,81.57272208,0.367,1
1092,56948,52.54970518,-0.0467,0.513,0.022,2.9,0.1502,84.57851706,0.357,1
1093,50942,46.22386201,-0.0411,0.501,0.017,3,0.1621,66.68222585,0.281,0
1094,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492,0.507,1
1095,65056,77.95728619,0.0335,0.502,0.017,2.3,0.1922,40.48419092,0.237,0
1096,60555,55.27935013,0.035,0.5,0.018,3.1,0.1904,157.7162684,0.373,1
1097,48826,38.99934802,-0.0072,0.499,0.017,4.2,0.1678,36.98635204,0.216,0
1098,51903,62.58301329,-0.0593,0.505,0.016,2.8,0.1622,34.36957605,0.303,0
1099,65879,84.99155308,-0.0193,0.503,0.02,2.3,0.172,119.8445445,0.415,1
1100,52068,53.76509764,-0.0543,0.511,0.024,2.6,0.1658,47.36867036,0.386,1
1101,61843,56.80377413,-0.0292,0.51,0.018,2.1,0.1689,90.80672696,0.363,1
1102,47335,71.89385445,-0.0262,0.513,0.091,3.5,0.1584,30.94442381,0.185,0
1103,86332,151.7001573,0.0948,0.521,0.058,2.5,0.1919,18.29324065,0.535,0
1104,53341,33.35899986,-0.0935,0.511,0.016,3.4,0.148,67.29475101,0.154,0
1105,54609,47.71000378,0.059,0.515,0.019,3.5,0.1802,62.84960091,0.198,0
1106,118986,9118.426118,0.1234,0.499,0.156,1.9,0.3273,8.444448198,0.746,0
1107,66591,104.9067689,0.1307,0.508,0.024,2.9,0.1535,50.63483423,0.289,0
1108,74178,61.74958703,0.0081,0.503,0.018,2.5,0.1505,29.92309764,0.287,0
1109,81641,833.4620845,0.1036,0.518,0.095,2.7,0.1901,2.834451052,0.399,0
1110,79739,138.7138284,0.1125,0.501,0.116,2.6,0.1855,38.0191997,0.247,0
1111,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329,0.611,0
1112,103827,110.0040312,0.0845,0.506,0.092,2.4,0.173,28.08121086,0.359,0
1113,52277,41.39898007,0.0298,0.496,0.03,2.6,0.1518,63.49609499,0.223,0
1114,61878,81.17017609,-0.0021,0.508,0.029,2.9,0.1487,35.68752007,0.205,0
1115,53111,46.9952021,-0.0339,0.506,0.018,3.3,0.1651,59.80861244,0.182,0
1116,71715,171.4729095,0.0131,0.508,0.038,2.6,0.1802,26.77519546,0.228,0
1117,100444,84.40559316,0.0857,0.509,0.031,2.8,0.1529,42.09994527,0.392,1
1118,68975,1415.585138,0.0722,0.526,0.06,2.8,0.2153,9.068430376,0.429,0
1119,41908,132.2325506,-0.0711,0.519,0.058,3.3,0.1546,19.77965465,0.128,0
1120,78749,117.5779121,0.0496,0.51,0.034,2.8,0.1718,53.89528147,0.282,0
1121,92773,537.2410259,0.1243,0.517,0.061,2.7,0.1585,13.06796649,0.496,0
1122,85657,149.3909907,0.1212,0.494,0.058,2.6,0.1988,37.26337755,0.346,0
1123,73035,62.59742061,0.0707,0.511,0.029,2.7,0.1998,58.31583858,0.204,0
1124,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216,0.608,1
1125,64135,75.74249446,0.1181,0.505,0.033,2.7,0.1791,53.20422442,0.234,0
1126,66397,41.35236355,-0.0035,0.516,0.032,2.2,0.1602,75.40909434,0.242,0
1127,58740,254.6031926,0.042,0.483,0.035,2.8,0.193,30.4460344,0.458,1
1128,55804,31.70820803,-0.006,0.517,0.043,2.8,0.1469,200.9377093,0.321,1
1129,45235,55.33712644,-0.058,0.521,0.095,4.4,0.151,85.3970965,0.216,0
1130,45913,48.44906995,-0.0408,0.459,0.048,2.8,0.204,65.6512605,0.127,0
1131,52877,76.89090769,-0.0059,0.505,0.022,3.8,0.1679,41.83750314,0.139,0
1132,94293,113.9492969,0.0542,0.483,0.023,2.5,0.1706,33.72453797,0.288,0
1133,106208,1398.13378,0.1453,0.5,0.245,2.5,0.2104,10.63072066,0.401,0
1134,54086,106.3815818,-0.0248,0.499,0.018,3.4,0.1709,29.38842684,0.194,0
1135,79086,27.68314258,-0.0004,0.508,0.044,2.5,0.1398,271.3704206,0.329,0
1136,71742,375.9650005,0.0192,0.518,0.033,2.5,0.1743,10.61728919,0.348,0
1137,67242,96.51319183,0.0688,0.509,0.074,2.4,0.1783,12.20286035,0.259,0
1138,59087,85.72731418,0.0372,0.509,0.074,2.5,0.1718,45.85473221,0.201,0
1139,41964,66.76010361,-0.0699,0.511,0.02,3.7,0.1654,33.21817699,0.143,0
1140,90262,339.2686353,0.1014,0.508,0.107,2.9,0.1929,14.68267078,0.315,0
1141,109090,568.4275495,0.1565,0.495,0.142,2.8,0.2049,19.6229772,0.398,0
1142,69878,188.1526246,0.0645,0.502,0.053,2.8,0.1906,24.89791853,0.211,0
1143,52387,95.79749543,-0.0211,0.507,0.016,3.3,0.1602,37.21622627,0.225,0
1144,54885,78.53950954,0.0311,0.512,0.069,3.5,0.1681,55.50929781,0.203,0
1145,42372,92.71830333,-0.1088,0.479,0.012,4.6,0.1955,26.75012706,0.145,0
1146,102589,10609.43635,0.1221,0.518,0.166,2.1,0.3173,18.81727175,0.621,1
1147,37678,1288.096519,-0.064,0.528,0.025,3.8,0.1937,119.3175039,0.241,0
1148,58717,4616.722016,0.0802,0.516,0.058,2.4,0.27,126.9411416,0.526,1
1149,77361,718.4125587,0.0924,0.511,0.066,2.9,0.217,4.08438336,0.325,0
1150,36073,932.6873806,-0.0752,0.541,0.047,5,0.1803,49.94506043,0.184,0
1151,106430,3849.815676,0.0605,0.508,0.176,2.1,0.207,83.2674133,0.587,1
1152,137849,7312.156078,0.1563,0.508,0.106,2,0.1906,136.8269823,0.785,1
1153,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022,0.421,1
1154,37229,770.2669903,-0.1095,0.533,0.163,3.3,0.1676,157.5547503,0.124,0
1155,55816,2616.264369,-0.0218,0.52,0.062,3.8,0.2226,29.73756598,0.268,1
1156,48189,3043.747847,0.0774,0.519,0.207,3.2,0.1996,56.58669081,0.36,1
1157,84405,4157.979962,0.0794,0.497,0.381,2.5,0.2224,146.0387003,0.297,1
1158,53022,2608.274878,-0.0083,0.518,0.094,3.5,0.2385,5.579578742,0.255,0
1159,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164,0.28,1
1160,40240,1366.910867,-0.0343,0.542,0.051,5.6,0.2214,63.80399413,0.18,0
1161,98217,801.1359927,0.0099,0.499,0.033,2.4,0.1697,81.49295086,0.428,1
1162,50411,2805.03967,-0.012,0.521,0.047,3.9,0.2378,21.18688955,0.213,0
1163,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,0.385,1
1164,45534,2329.378319,0.0213,0.523,0.067,3,0.2214,20.1728816,0.238,0
1165,54888,1752.510909,0.0197,0.524,0.036,2.8,0.1742,118.5723884,0.291,1
1166,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387,0.34,1
1167,77847,230.1733272,0.0817,0.514,0.047,3,0.2051,10.85682025,0.281,0
1168,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687,0.352,1
1169,44619,1504.754305,0.0718,0.521,0.087,2.9,0.2081,44.18912947,0.25,1
1170,56569,1657.503879,0.0592,0.54,0.071,3.9,0.1563,133.74348,0.567,1
1171,60254,3041.048413,0.0668,0.508,0.183,2.8,0.2054,106.8452169,0.339,1
1172,54776,35.49440203,0.0425,0.511,0.044,4.1,0.1696,44.2830573,0.205,0
1173,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543,0.3,1
1174,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,0.267,1
1175,57571,44.48582518,0.0766,0.506,0.066,6.6,0.1606,25.86284931,0.261,0
1176,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,0.298,1
1177,56338,4.587689336,-0.0233,0.512,0.079,5.5,0.1533,250.9410289,0.249,0
1178,57316,97.00076746,0.074,0.505,0.093,6,0.1861,27.12649083,0.166,0
1179,57152,36.47416527,0.0881,0.492,0.422,6.9,0.1991,30.6958755,0.176,0
1180,59346,39.46368795,0.0302,0.489,0.103,7.1,0.1769,39.96749311,0.158,0
1181,72173,408.4500285,0.0779,0.502,0.082,5,0.1992,35.23566789,0.33,1
1182,60556,17.86383545,0.0729,0.511,0.038,5.6,0.13,93.10697992,0.418,0
1183,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,0.514,1
1184,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,0.322,1
1185,59172,20.86606238,0.1464,0.495,0.09,5.5,0.1801,41.72316679,0.348,1
1186,60567,11.98356448,0.094,0.494,0.117,5.8,0.1656,89.18617614,0.289,0
1187,58525,33.58870186,0.0651,0.499,0.105,6.2,0.1818,24.78099793,0.168,0
1188,60849,4.734485352,0.0337,0.491,0.036,5,0.1401,91.41603437,0.236,0
1189,63689,69.5922628,0.0909,0.481,0.106,6.3,0.1803,29.95446921,0.18,0
1190,44777,8.018826199,0.0266,0.495,0.207,6.8,0.1692,71.0176834,0.19,0
1191,50521,24.0935048,0.069,0.503,0.101,6.9,0.1446,44.50180232,0.18,0
1192,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,0.264,1
1193,69113,101.0953627,0.1031,0.517,0.068,3.7,0.1322,227.5054033,0.486,1
1194,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,0.263,1
1195,69163,7.297921032,0.0842,0.491,0.068,5.5,0.1639,248.2827112,0.238,0
1196,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,0.319,1
1197,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,0.304,1
1198,55000,18.45332386,0.0479,0.501,0.038,7,0.1474,65.61249262,0.185,0
1199,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,0.357,1
1200,61123,17.04034172,0.1136,0.501,0.057,6.7,0.1201,222.8163993,0.19,0
1201,60202,47.83766058,0.0326,0.491,0.217,4.9,0.1906,98.74917709,0.286,1
1202,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,0.339,1
1203,45906,23.20607293,0.1063,0.491,0.065,4.3,0.1931,19.95848635,0.495,0
1204,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,0.16,0
1205,42125,327.1854472,-0.0476,0.512,0.014,4.2,0.1823,10.87606721,0.257,0
1206,41430,64.10097498,-0.0857,0.497,0.012,5.7,0.1673,23.58156865,0.152,0
1207,53909,161.6699679,-0.0274,0.508,0.017,4.4,0.1838,14.86856191,0.225,0
1208,75225,272.5976101,0.0638,0.504,0.063,3.1,0.179,69.99615021,0.308,1
1209,48334,197.5671788,-0.0839,0.518,0.012,4.6,0.1816,5.614066605,0.249,0
1210,41794,140.2362331,-0.0597,0.52,0.012,5.7,0.1712,17.01895912,0.2,0
1211,55652,293.3161511,0.0892,0.486,0.022,3.6,0.2357,37.87448396,0.413,1
1212,40023,37.87119835,-0.0709,0.507,0.008,6.3,0.163,40.82299151,0.152,0
1213,50390,391.3343413,-0.0732,0.516,0.013,4.5,0.1722,48.29634638,0.308,1
1214,39454,8.770754368,-0.0572,0.488,0.017,5.7,0.1603,242.5124288,0.163,0
1215,45386,121.1875424,-0.0749,0.498,0.017,4.7,0.1832,27.2624419,0.183,0
1216,46285,27.59981187,-0.0247,0.48,0.011,6,0.1798,69.69855376,0.163,0
1217,47222,16.32523477,-0.0442,0.491,0.009,5.2,0.1674,438.6606229,0.175,0
1218,49209,228.0292688,-0.0412,0.515,0.012,5.1,0.1739,23.9469336,0.218,0
1219,47202,14.89136727,-0.0382,0.498,0.03,4.8,0.162,64.25909266,0.211,0
1220,54372,52.44398182,-0.0138,0.5,0.026,4,0.1666,44.20475643,0.199,0
1221,58065,10.17415011,0.0015,0.492,0.022,5.6,0.1319,66.50704975,0.305,0
1222,65494,499.4109962,0.0625,0.504,0.09,3.1,0.2024,34.02106282,0.296,1
1223,58407,19.40190729,-0.0427,0.49,0.023,4.2,0.16,76.74008134,0.179,0
1224,80354,157.3957692,0.0223,0.496,0.045,2.8,0.1774,39.92892651,0.287,0
1225,60713,64.12111391,0.0347,0.48,0.019,3.8,0.1912,61.86396115,0.201,0
1226,69219,75.15326003,0.0121,0.489,0.037,3.1,0.185,52.14489328,0.232,0
1227,51919,28.26726948,-0.0318,0.481,0.018,4.3,0.1579,61.99243692,0.178,0
1228,77828,456.6297957,0.1072,0.503,0.065,2.4,0.2312,45.7293372,0.507,1
1229,64217,57.40510978,-0.0042,0.505,0.035,3.8,0.1357,72.28567298,0.321,1
1230,55651,33.08704,-0.0234,0.499,0.017,4.2,0.1902,46.34994206,0.24,0
1231,61506,53.36752519,0.0333,0.498,0.021,3.5,0.1723,44.08393581,0.28,0
1232,64972,164.0263142,0.0565,0.505,0.027,3.1,0.2028,38.22410794,0.318,1
1233,65905,143.7044943,0.0171,0.508,0.054,2.9,0.1824,9.670899297,0.227,0
1234,56418,44.85246096,0.0045,0.481,0.018,3.2,0.1624,19.44050234,0.23,0
