BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,unemployment_rate,perc_age_25_39,brewery_per_1M_people,brewery_count
FALSE,45313,45313,434.006018,0.0611,0.514,0.039,2.7,0.2047,23.88377473,7
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,82323,82323,2286.603287,0.0896,0.505,0.07,2.8,0.2458,33.96945751,43
FALSE,82323,82323,2286.603287,0.0896,0.505,0.07,2.8,0.2458,33.96945751,43
FALSE,82323,82323,2286.603287,0.0896,0.505,0.07,2.8,0.2458,33.96945751,43
FALSE,82323,82323,2286.603287,0.0896,0.505,0.07,2.8,0.2458,33.96945751,43
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,70705,70705,629.1197036,0.1121,0.509,0.071,2.9,0.2193,20.00416087,5
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
TRUE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,58029,58029,263.2905076,0.0988,0.515,0.035,2.4,0.2169,16.62390629,3
FALSE,70705,70705,629.1197036,0.1121,0.509,0.071,2.9,0.2193,20.00416087,5
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,89236,89236,717.3392097,0.1033,0.509,0.034,2.5,0.1999,9.949704245,4
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,70705,70705,629.1197036,0.1121,0.509,0.071,2.9,0.2193,20.00416087,5
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,89236,89236,717.3392097,0.1033,0.509,0.034,2.5,0.1999,9.949704245,4
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,58029,58029,263.2905076,0.0988,0.515,0.035,2.4,0.2169,16.62390629,3
FALSE,45313,45313,434.006018,0.0611,0.514,0.039,2.7,0.2047,23.88377473,7
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
TRUE,66501,66501,36148.65285,0.0216,0.526,0.189,4.1,0.2597,7.42215623,19
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,45313,45313,434.006018,0.0611,0.514,0.039,2.7,0.2047,23.88377473,7
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,45313,45313,434.006018,0.0611,0.514,0.039,2.7,0.2047,23.88377473,7
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,70705,70705,629.1197036,0.1121,0.509,0.071,2.9,0.2193,20.00416087,5
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
TRUE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,45313,45313,434.006018,0.0611,0.514,0.039,2.7,0.2047,23.88377473,7
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,57907,57907,1163.03589,0.041,0.516,0.092,3.7,0.2258,31.29396268,22
FALSE,89236,89236,717.3392097,0.1033,0.509,0.034,2.5,0.1999,9.949704245,4
FALSE,45313,45313,434.006018,0.0611,0.514,0.039,2.7,0.2047,23.88377473,7
FALSE,89236,89236,717.3392097,0.1033,0.509,0.034,2.5,0.1999,9.949704245,4
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,46309,46309,4855.126072,-0.0623,0.516,0.042,3.9,0.2777,66.53891196,20
FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,3.3,0.2772,98.41853713,80
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,57209,57209,18.32257622,0.082,0.504,0.037,4,0.1475,91.31169246,4
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,66075,66075,20.07385161,0.0869,0.505,0.034,3,0.1909,72.01290471,5
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,45313,45313,434.006018,0.0611,0.514,0.039,2.7,0.2047,23.88377473,7
FALSE,70161,70161,1957.867271,-0.0048,0.525,0.03,3.1,0.1934,10.05828778,10
FALSE,61435,61435,61.25407949,0.0826,0.508,0.058,3.2,0.2083,43.39739616,7
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,57209,57209,18.32257622,0.082,0.504,0.037,4,0.1475,91.31169246,4
FALSE,51732,51732,30.15612874,0.0005,0.495,0.047,3.4,0.2061,49.16058304,4
FALSE,66075,66075,20.07385161,0.0869,0.505,0.034,3,0.1909,72.01290471,5
FALSE,57209,57209,18.32257622,0.082,0.504,0.037,4,0.1475,91.31169246,4
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,49249,49249,48.59584928,0.0205,0.497,0.047,3.8,0.1844,85.92295575,3
FALSE,61435,61435,61.25407949,0.0826,0.508,0.058,3.2,0.2083,43.39739616,7
FALSE,61435,61435,61.25407949,0.0826,0.508,0.058,3.2,0.2083,43.39739616,7
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,51740,51740,5.924233597,0.0584,0.497,0.033,3.4,0.1805,180.6575936,3
FALSE,66075,66075,20.07385161,0.0869,0.505,0.034,3,0.1909,72.01290471,5
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,61435,61435,61.25407949,0.0826,0.508,0.058,3.2,0.2083,43.39739616,7
FALSE,51740,51740,5.924233597,0.0584,0.497,0.033,3.4,0.1805,180.6575936,3
FALSE,51740,51740,5.924233597,0.0584,0.497,0.033,3.4,0.1805,180.6575936,3
FALSE,66075,66075,20.07385161,0.0869,0.505,0.034,3,0.1909,72.01290471,5
FALSE,66075,66075,20.07385161,0.0869,0.505,0.034,3,0.1909,72.01290471,5
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,61435,61435,61.25407949,0.0826,0.508,0.058,3.2,0.2083,43.39739616,7
FALSE,57209,57209,18.32257622,0.082,0.504,0.037,4,0.1475,91.31169246,4
FALSE,51732,51732,30.15612874,0.0005,0.495,0.047,3.4,0.2061,49.16058304,4
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,51732,51732,30.15612874,0.0005,0.495,0.047,3.4,0.2061,49.16058304,4
FALSE,57279,57279,46.11663962,0.0861,0.5,0.034,3.2,0.2283,83.61204013,10
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,49249,49249,48.59584928,0.0205,0.497,0.047,3.8,0.1844,85.92295575,3
FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,2.3,0.2395,131.0799238,15
FALSE,49249,49249,48.59584928,0.0205,0.497,0.047,3.8,0.1844,85.92295575,3
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,61334,61334,20.40348608,0.1241,0.502,0.03,4.7,0.1868,86.70019074,9
FALSE,61435,61435,61.25407949,0.0826,0.508,0.058,3.2,0.2083,43.39739616,7
FALSE,61435,61435,61.25407949,0.0826,0.508,0.058,3.2,0.2083,43.39739616,7
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,3.3,0.2282,19.2534223,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,3.3,0.2282,19.2534223,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,3.3,0.2282,19.2534223,11
FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,3.3,0.2282,19.2534223,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,2.8,0.2064,34.47303269,11
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,3.3,0.2282,19.2534223,11
FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,3.3,0.2282,19.2534223,11
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,4,0.2212,7.499840077,17
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,2.6,0.1798,78.85917066,6
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,2.6,0.1798,78.85917066,6
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,2.5,0.1386,122.6742997,6
FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,2.6,0.2042,26.37731551,11
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,3.2,0.2192,42.41610624,20
FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,2.3,0.1959,22.9651007,3
FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,2.6,0.2042,26.37731551,11
FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,2.6,0.2042,26.37731551,11
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,2.6,0.1798,78.85917066,6
FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,2.6,0.2042,26.37731551,11
FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,2.3,0.1959,22.9651007,3
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,2.5,0.1386,122.6742997,6
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,2.3,0.1959,22.9651007,3
FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,2.6,0.1798,78.85917066,6
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,59339,59339,48.51824199,0.0792,0.505,0.086,3.7,0.1843,248.6077963,10
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,2.2,0.1767,77.87642124,7
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,2.6,0.2042,26.37731551,11
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,2.6,0.2042,26.37731551,11
FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,7.2,0.1538,65.18975652,6
FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,3.7,0.1875,24.00252369,7
FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,2.8,0.1462,32.16183837,4
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,2.2,0.1767,77.87642124,7
FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,2.2,0.1767,77.87642124,7
FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,2.5,0.1386,122.6742997,6
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,2.2,0.1767,77.87642124,7
FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,2.2,0.1767,77.87642124,7
FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,2.5,0.1386,122.6742997,6
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,2.6,0.1798,78.85917066,6
FALSE,91416,91416,445.8904307,0.047,0.505,0.033,2.7,0.1811,58.10781582,18
FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,2.3,0.1871,59.44871227,9
FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,2.2,0.1767,77.87642124,7
FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,2.2,0.1767,77.87642124,7
FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,3.7,0.1618,8.234708969,5
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,4,0.2068,15.79557369,8
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,4,0.2068,15.79557369,8
FALSE,83998,83998,294.93329,-0.0325,0.51,0.102,3.3,0.1697,28.49895979,3
FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,2.9,0.181,5.36364436,5
FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,3.3,0.1898,17.96343991,8
FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,3.1,0.2027,4.848120505,4
FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,7.2,0.1538,65.18975652,6
FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,3.7,0.1875,24.00252369,7
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,2.9,0.181,5.36364436,5
FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,2.9,0.181,5.36364436,5
FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,3.7,0.1875,24.00252369,7
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,3.3,0.1898,17.96343991,8
FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,7.2,0.1538,65.18975652,6
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,3.7,0.1973,7.189835011,4
FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,7.2,0.1538,65.18975652,6
FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,3.3,0.1898,17.96343991,8
FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,2.8,0.1462,32.16183837,4
FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,4.5,0.2082,7.509621703,6
FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,3.7,0.1875,24.00252369,7
FALSE,83998,83998,294.93329,-0.0325,0.51,0.102,3.3,0.1697,28.49895979,3
FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,3.1,0.2027,4.848120505,4
FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,4,0.2068,15.79557369,8
FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,4,0.2068,15.79557369,8
FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,4.5,0.2082,7.509621703,6
FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,4,0.2068,15.79557369,8
FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5.1,0.1764,18.96309781,5
FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,4.5,0.2082,7.509621703,6
FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,3.7,0.1618,8.234708969,5
FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,2.8,0.1722,8.132643414,4
FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,2.8,0.1722,8.132643414,4
FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,3.3,0.1898,17.96343991,8
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,3.7,0.1875,24.00252369,7
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,3.7,0.1618,8.234708969,5
FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,4.5,0.2082,7.509621703,6
FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,3.7,0.1618,8.234708969,5
FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,4.5,0.2082,7.509621703,6
FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5.1,0.1764,18.96309781,5
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,3.7,0.1875,24.00252369,7
FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,3.1,0.2027,4.848120505,4
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,3.7,0.1618,8.234708969,5
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,2.8,0.1462,32.16183837,4
FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,2.8,0.1722,8.132643414,4
FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,7.2,0.1538,65.18975652,6
FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,3.3,0.1898,17.96343991,8
FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,3.2,0.1649,19.39252903,12
FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,2.9,0.181,5.36364436,5
FALSE,79475,79475,1636.243804,0.0025,0.511,0.185,3.2,0.187,8.16482051,3
FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,2.8,0.1722,8.132643414,4
FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,4.4,0.2193,42.70225777,29
FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,3.9,0.1687,59.85714096,9
FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,4.4,0.2193,42.70225777,29
FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,4.4,0.2193,42.70225777,29
FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,4.8,0.1899,40.88641753,6
FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,3.9,0.1687,59.85714096,9
FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,4,0.2068,15.79557369,8
FALSE,79475,79475,1636.243804,0.0025,0.511,0.185,3.2,0.187,8.16482051,3
FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5.1,0.1764,18.96309781,5
FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,3.7,0.1973,7.189835011,4
FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,3.3,0.1898,17.96343991,8
FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5.1,0.1764,18.96309781,5
FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,3.7,0.1973,7.189835011,4
FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,3.9,0.1687,59.85714096,9
FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,4.7,0.1581,251.2352399,3
FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,4.4,0.2193,42.70225777,29
FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,4.4,0.2193,42.70225777,29
FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,4.4,0.2193,42.70225777,29
FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,4.7,0.1581,251.2352399,3
FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,4.8,0.1899,40.88641753,6
FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5.7,0.1913,22.9152822,5
FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,4.4,0.2193,42.70225777,29
FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,4.7,0.1581,251.2352399,3
FALSE,43032,43032,14.85309404,-0.0065,0.511,0.565,6,0.156,91.67863582,3
FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,3.9,0.1687,59.85714096,9
