Index,BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,brewery_count,unemployment_rate,perc_age_25_39
315,FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,11,2.8,0.2064
316,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
317,FALSE,72905,72905,342.8228483,0.1137,0.501,0.5,33,4.2,0.2076
318,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
319,FALSE,58126,58126,386.5285977,0.0115,0.487,0.248,2,3.9,0.1936
320,FALSE,48490,48490,2.558750108,0.0554,0.489,0.153,1,5.1,0.1436
321,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
322,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
323,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
324,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
325,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
326,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538
327,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875
328,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027
329,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
330,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
331,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764
332,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973
333,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
334,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
335,FALSE,63671,63671,13.99996073,0.0792,0.494,0.505,3,3.1,0.2131
336,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
337,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899
338,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
339,FALSE,51742,51742,40.19583812,-0.039,0.49,0.024,2,5.5,0.1733
340,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
341,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
342,FALSE,70688,70688,243.2655714,-0.0045,0.506,0.052,5,3.8,0.2065
343,FALSE,53167,53167,68.59040141,-0.0379,0.502,0.017,8,4.6,0.1773
344,FALSE,72721,72721,2473.975846,0.022,0.507,0.486,123,4.4,0.2348
345,FALSE,56516,56516,188.6056833,-0.0271,0.502,0.062,4,4.3,0.1839
346,FALSE,58400,58400,204.8744084,-0.0644,0.505,0.032,2,4.2,0.1862
347,FALSE,61597,61597,591.641722,-0.0141,0.518,0.052,18,3.9,0.1949
348,FALSE,61713,61713,108.3330025,-0.0353,0.506,0.023,6,4.5,0.16
349,FALSE,62159,62159,1128.673702,-0.0035,0.518,0.092,19,4.2,0.2043
350,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
351,FALSE,83188,83188,474.2474307,0.0315,0.499,0.216,10,3.8,0.1793
352,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
353,FALSE,41470,41470,33689.82801,0.0233,0.528,0.564,4,5.4,0.2267
354,FALSE,66754,66754,170.4439769,0.0168,0.511,0.051,11,3.9,0.1713
355,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
356,FALSE,51064,51064,105.083332,-0.0363,0.475,0.037,5,3.8,0.1962
357,FALSE,66754,66754,170.4439769,0.0168,0.511,0.051,11,3.9,0.1713
358,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
359,FALSE,62159,62159,1128.673702,-0.0035,0.518,0.092,19,4.2,0.2043
360,FALSE,70688,70688,243.2655714,-0.0045,0.506,0.052,5,3.8,0.2065
361,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
362,FALSE,52215,52215,54.23457283,-0.0301,0.502,0.02,8,4.7,0.1712
363,FALSE,58055,58055,110.7258431,-0.0451,0.487,0.031,5,4.3,0.1862
364,FALSE,62159,62159,1128.673702,-0.0035,0.518,0.092,19,4.2,0.2043
365,FALSE,66754,66754,170.4439769,0.0168,0.511,0.051,11,3.9,0.1713
366,FALSE,61597,61597,591.641722,-0.0141,0.518,0.052,18,3.9,0.1949
367,FALSE,56371,56371,400.6459159,-0.0343,0.512,0.033,3,5,0.1847
368,FALSE,55820,55820,831.919889,0.0908,0.527,0.084,15,4.1,0.1999
369,FALSE,51630,51630,179.7341916,0.0907,0.502,0.04,4,3.5,0.1601
370,FALSE,61651,61651,314.733507,0.0909,0.52,0.103,6,3.3,0.1591
371,FALSE,65541,65541,1124.182184,0.1677,0.523,0.137,8,3.4,0.2596
372,FALSE,46599,46599,514.3358653,0.0479,0.504,0.121,5,5.1,0.2354
373,FALSE,69455,69455,2119.639128,0.1718,0.519,0.138,35,3.6,0.2491
374,FALSE,57252,57252,1224.18474,0.1356,0.524,0.058,14,3.6,0.1949
375,FALSE,51245,51245,175.528914,-0.021,0.511,0.058,1,4.6,0.201
376,FALSE,57963,57963,399.8391293,0.1084,0.525,0.131,3,3.8,0.184
377,FALSE,53688,53688,400.157002,0.0325,0.511,0.101,2,3.6,0.177
378,FALSE,46599,46599,514.3358653,0.0479,0.504,0.121,5,5.1,0.2354
379,FALSE,84377,84377,1331.101184,0.1896,0.514,0.104,36,3.3,0.2225
380,FALSE,46599,46599,514.3358653,0.0479,0.504,0.121,5,5.1,0.2354
381,FALSE,52051,52051,277.8553466,0.0258,0.506,0.094,2,4,0.183
382,FALSE,55628,55628,90.83872263,0.0377,0.518,0.034,5,3.7,0.1436
383,FALSE,55448,55448,397.7495614,0.0876,0.521,0.068,33,3,0.2091
384,FALSE,65541,65541,1124.182184,0.1677,0.523,0.137,8,3.4,0.2596
385,FALSE,86138,86138,379.8121991,0.1608,0.507,0.115,3,3.5,0.159
386,FALSE,69455,69455,2119.639128,0.1718,0.519,0.138,35,3.6,0.2491
387,FALSE,48637,48637,134.8883619,-0.0263,0.513,0.111,3,3.7,0.1636
388,FALSE,72071,72071,598.3513431,0.1776,0.512,0.111,4,3.6,0.1989
389,FALSE,55448,55448,397.7495614,0.0876,0.521,0.068,33,3,0.2091
390,FALSE,68051,68051,16.28224496,0.1241,0.495,0.041,2,3,0.2253
391,FALSE,73565,73565,58.5709272,0.1497,0.499,0.028,2,2.4,0.2146
392,FALSE,64648,64648,2474.230911,0.1165,0.512,0.058,38,3.5,0.2556
393,FALSE,52503,52503,2701.435505,-0.0365,0.523,0.063,44,4.2,0.2051
394,FALSE,60251,60251,2013.926733,0.0185,0.517,0.036,34,3.8,0.2175
395,FALSE,54704,54704,1151.952214,-0.0065,0.519,0.033,14,4.2,0.1986
396,FALSE,54239,54239,87.16164052,-0.0259,0.502,0.049,1,3.3,0.1778
397,FALSE,60251,60251,2013.926733,0.0185,0.517,0.036,34,3.8,0.2175
398,FALSE,66321,66321,259.1384615,0.0586,0.509,0.021,8,3.7,0.1828
399,FALSE,52503,52503,2701.435505,-0.0365,0.523,0.063,44,4.2,0.2051
400,FALSE,64648,64648,2474.230911,0.1165,0.512,0.058,38,3.5,0.2556
401,FALSE,67075,67075,89.03035794,0.0087,0.495,0.02,3,2.6,0.1753
402,FALSE,57753,57753,1310.758623,-0.0014,0.515,0.023,19,4.3,0.1955
403,FALSE,60251,60251,2013.926733,0.0185,0.517,0.036,34,3.8,0.2175
404,FALSE,55623,55623,644.2285462,-0.0134,0.514,0.022,8,4.5,0.1795
405,FALSE,52503,52503,2701.435505,-0.0365,0.523,0.063,44,4.2,0.2051
406,FALSE,55623,55623,644.2285462,-0.0134,0.514,0.022,8,4.5,0.1795
407,FALSE,64648,64648,2474.230911,0.1165,0.512,0.058,38,3.5,0.2556
408,FALSE,52503,52503,2701.435505,-0.0365,0.523,0.063,44,4.2,0.2051
409,FALSE,52503,52503,2701.435505,-0.0365,0.523,0.063,44,4.2,0.2051
410,FALSE,55623,55623,644.2285462,-0.0134,0.514,0.022,8,4.5,0.1795
411,FALSE,68611,68611,820.3170498,0.0392,0.51,0.05,9,3.8,0.1821
412,FALSE,60251,60251,2013.926733,0.0185,0.517,0.036,34,3.8,0.2175
413,FALSE,60251,60251,2013.926733,0.0185,0.517,0.036,34,3.8,0.2175
414,FALSE,57753,57753,1310.758623,-0.0014,0.515,0.023,19,4.3,0.1955
415,FALSE,49679,49679,64.90362875,-0.0082,0.504,0.012,2,5.8,0.1743
416,FALSE,57668,57668,1142.58057,0.0739,0.512,0.133,11,3.2,0.2155
417,FALSE,57668,57668,1142.58057,0.0739,0.512,0.133,11,3.2,0.2155
418,FALSE,71815,71815,149.610259,0.0738,0.5,0.162,8,3.4,0.1922
419,FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,80,3.3,0.2772
420,FALSE,48940,48940,22.03700302,0.0299,0.507,0.061,7,4.9,0.1673
421,FALSE,69148,69148,137.664382,0.0803,0.499,0.078,9,2.9,0.1861
422,FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,80,3.3,0.2772
423,FALSE,51267,51267,14.08636771,0.0245,0.509,0.074,2,5.2,0.1325
424,FALSE,57212,57212,83.91324716,0.0794,0.508,0.093,17,4.1,0.1961
425,FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,80,3.3,0.2772
426,FALSE,67515,67515,578.2138354,0.0482,0.51,0.11,18,3.4,0.1927
427,FALSE,80539,80539,223.5909111,0.1009,0.507,0.09,16,3.4,0.1916
428,FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,80,3.3,0.2772
429,FALSE,59339,59339,48.51824199,0.0792,0.505,0.086,10,3.7,0.1843
430,FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,80,3.3,0.2772
431,FALSE,57212,57212,83.91324716,0.0794,0.508,0.093,17,4.1,0.1961
432,FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,80,3.3,0.2772
433,FALSE,72469,72469,1884.675757,0.0954,0.505,0.12,80,3.3,0.2772
434,FALSE,58739,58739,8.191774256,0.1404,0.504,0.076,1,5.3,0.1602
435,FALSE,56367,56367,79.37495599,0.0803,0.511,0.135,10,4.4,0.1891
436,FALSE,52276,52276,50.99386077,0.0786,0.517,0.095,4,4.3,0.1503
437,FALSE,85665,85665,830.6642917,0.1195,0.505,0.171,18,3.1,0.2389
438,FALSE,56367,56367,79.37495599,0.0803,0.511,0.135,10,4.4,0.1891
439,FALSE,42019,42019,3.091873685,-0.0243,0.456,0.346,2,4.1,0.197
440,FALSE,71880,71880,65.50027069,0.2021,0.505,0.083,25,3.9,0.2019
441,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208
442,FALSE,63012,63012,279.9193143,0.0025,0.504,0.17,3,5.4,0.1681
443,FALSE,54099,54099,162.6941233,-0.0659,0.506,0.016,5,4.9,0.1587
444,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746
445,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208
446,FALSE,47967,47967,198.1879189,-0.0406,0.497,0.039,2,5.6,0.1814
447,FALSE,54099,54099,162.6941233,-0.0659,0.506,0.016,5,4.9,0.1587
448,FALSE,47598,47598,11812.46971,0.0367,0.527,0.152,19,5.5,0.2635
449,FALSE,62699,62699,200.7539263,0.0349,0.508,0.061,3,3.8,0.1791
450,FALSE,67418,67418,491.7233504,0.0231,0.508,0.225,7,4.3,0.1844
451,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208
452,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208
453,FALSE,53439,53439,356.5149219,-0.011,0.505,0.138,6,5.7,0.1875
454,FALSE,73780,73780,825.8289127,0.0247,0.508,0.142,9,4.5,0.181
455,FALSE,67515,67515,578.2138354,0.0482,0.51,0.11,18,3.4,0.1927
456,FALSE,75269,75269,464.5078732,0.0709,0.505,0.043,5,3.4,0.1969
457,FALSE,64799,64799,1665.643941,-0.006,0.516,0.023,39,4.1,0.2208
458,FALSE,72576,72576,238.209545,0.0212,0.504,0.016,7,3.9,0.1746
459,FALSE,59407,59407,339.543226,-0.0466,0.511,0.013,7,4.5,0.1628
460,FALSE,61560,61560,391.8741519,0.058,0.508,0.141,3,3.9,0.1773
461,FALSE,54099,54099,162.6941233,-0.0659,0.506,0.016,5,4.9,0.1587
462,FALSE,93587,93587,1039.653686,0.0048,0.509,0.057,11,3.8,0.1722
463,FALSE,49741,49741,83.60087642,-0.0489,0.51,0.014,7,4.7,0.1659
464,FALSE,67515,67515,578.2138354,0.0482,0.51,0.11,18,3.4,0.1927
465,FALSE,60763,60763,530.0458816,0.0366,0.515,0.099,9,4,0.2038
466,FALSE,86450,86450,381.4205659,-0.0112,0.516,0.034,6,3.1,0.1458
467,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
468,FALSE,52905,52905,549.1699557,0.0752,0.518,0.053,7,2.8,0.2148
469,FALSE,55588,55588,395.8097648,0.1109,0.514,0.073,3,2.6,0.2005
470,FALSE,53648,53648,312.2693792,0.2395,0.519,0.061,3,3.6,0.1683
471,FALSE,52905,52905,549.1699557,0.0752,0.518,0.053,7,2.8,0.2148
472,FALSE,58919,58919,40.97706761,0.1127,0.497,0.054,6,3.4,0.1957
473,FALSE,63162,63162,239.2798338,0.1225,0.494,0.051,8,2.9,0.2299
474,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
475,FALSE,59368,59368,238.2075725,0.0757,0.514,0.036,3,3.2,0.1774
476,FALSE,51879,51879,396.2905671,0.0494,0.511,0.036,4,3.5,0.1839
477,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
478,FALSE,52659,52659,1227.984706,0.0102,0.526,0.066,10,4,0.2157
479,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
480,FALSE,43159,43159,57.54355128,0.0005,0.515,0.029,1,4.1,0.1619
481,FALSE,49083,49083,200.0608323,0.0987,0.503,0.065,4,3.5,0.1907
482,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
483,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
484,FALSE,90910,90910,1009.98939,0.2531,0.508,0.196,8,3,0.226
485,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
486,FALSE,54465,54465,150.7658768,0.0473,0.514,0.25,4,2.9,0.2112
487,FALSE,57439,57439,146.0242452,0.1126,0.511,0.142,3,3.1,0.1849
488,FALSE,62827,62827,48.43310288,0.1122,0.51,0.226,4,2.7,0.163
489,FALSE,87976,87976,279.2058998,0.3056,0.505,0.281,5,3,0.1789
490,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
491,FALSE,48650,48650,9.766448292,-0.0231,0.493,0.348,1,2.8,0.1739
492,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
493,FALSE,72890,72890,339.5257663,0.3175,0.503,0.401,8,2.8,0.2168
494,FALSE,96847,96847,1230.027638,0.2439,0.508,0.155,11,3.1,0.2064
495,FALSE,72890,72890,339.5257663,0.3175,0.503,0.401,8,2.8,0.2168
496,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223
497,FALSE,72721,72721,2473.975846,0.022,0.507,0.486,123,4.4,0.2348
498,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
499,FALSE,78801,78801,234.5662871,0.2117,0.505,0.385,2,2.9,0.2037
500,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
501,FALSE,101361,101361,942.2006986,0.2788,0.509,0.249,5,3.5,0.1952
502,FALSE,105763,105763,825.8682578,0.2533,0.506,0.186,4,3.1,0.1873
503,FALSE,96847,96847,1230.027638,0.2439,0.508,0.155,11,3.1,0.2064
504,FALSE,79941,79941,1563.337114,0.1127,0.498,0.188,23,2.5,0.2436
505,FALSE,79941,79941,1563.337114,0.1127,0.498,0.188,23,2.5,0.2436
506,FALSE,79941,79941,1563.337114,0.1127,0.498,0.188,23,2.5,0.2436
507,FALSE,73574,73574,47.99138747,-0.0012,0.501,0.023,3,2.3,0.1596
508,FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,16,1.8,0.2066
509,FALSE,73574,73574,47.99138747,-0.0012,0.501,0.023,3,2.3,0.1596
510,FALSE,61843,61843,56.80377413,-0.0292,0.51,0.018,5,2.1,0.1689
511,FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,11,2.7,0.2371
512,FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,23,2.3,0.2008
513,FALSE,56569,56569,1657.503879,0.0592,0.54,0.071,2,3.9,0.1563
514,FALSE,55816,55816,2616.264369,-0.0218,0.52,0.062,4,3.8,0.2226
515,FALSE,84405,84405,4157.979962,0.0794,0.497,0.381,6,2.5,0.2224
516,FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,11,2.7,0.2371
517,FALSE,50411,50411,2805.03967,-0.012,0.521,0.047,2,3.9,0.2378
518,FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,23,2.3,0.2008
519,FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,11,2.3,0.2067
520,FALSE,85770,85770,613.7273401,0.0396,0.505,0.34,12,4.7,0.1802
521,FALSE,58717,58717,4616.722016,0.0802,0.516,0.058,6,2.4,0.27
522,FALSE,48189,48189,3043.747847,0.0774,0.519,0.207,3,3.2,0.1996
523,FALSE,37678,37678,1288.096519,-0.064,0.528,0.025,2,3.8,0.1937
524,FALSE,58717,58717,4616.722016,0.0802,0.516,0.058,6,2.4,0.27
525,FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,17,3.3,0.2935
526,FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,11,2.7,0.2371
527,FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,31,3,0.2286
528,FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,15,5,0.202
529,FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,13,7,0.1974
530,FALSE,59346,59346,39.46368795,0.0302,0.489,0.103,3,7.1,0.1769
531,FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,22,4.7,0.2026
532,FALSE,56338,56338,4.587689336,-0.0233,0.512,0.079,1,5.5,0.1533
533,FALSE,57571,57571,44.48582518,0.0766,0.506,0.066,2,6.6,0.1606
534,FALSE,60567,60567,11.98356448,0.094,0.494,0.117,2,5.8,0.1656
535,FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,32,5.1,0.2303
536,FALSE,72173,72173,408.4500285,0.0779,0.502,0.082,3,5,0.1992
537,FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,102,2.8,0.2671
538,FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,102,2.8,0.2671
539,FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,102,2.8,0.2671
540,FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,22,4.7,0.2026
541,FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,31,3,0.2286
542,FALSE,60202,60202,47.83766058,0.0326,0.491,0.217,6,4.9,0.1906
543,FALSE,55000,55000,18.45332386,0.0479,0.501,0.038,3,7,0.1474
544,FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,102,2.8,0.2671
545,FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,25,5.2,0.2189
546,FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,32,5.1,0.2303
547,FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,9,5.2,0.2066
548,FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,31,3,0.2286
549,FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,31,3,0.2286
550,FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,31,3,0.2286
551,FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,22,4.7,0.2026
552,FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,13,7,0.1974
553,FALSE,60202,60202,47.83766058,0.0326,0.491,0.217,6,4.9,0.1906
554,FALSE,47222,47222,16.32523477,-0.0442,0.491,0.009,3,5.2,0.1674
555,FALSE,87084,87084,313.6950304,0.0212,0.512,0.273,32,2.7,0.1931
556,FALSE,49209,49209,228.0292688,-0.0412,0.515,0.012,2,5.1,0.1739
557,FALSE,45386,45386,121.1875424,-0.0749,0.498,0.017,2,4.7,0.1832
558,FALSE,71098,71098,152.3323641,0.0128,0.5,0.073,3,3.1,0.1817
559,FALSE,64319,64319,63.29233146,0.0032,0.503,0.031,3,2.9,0.1705
560,FALSE,59758,59758,261.278853,0.0286,0.512,0.021,8,2.9,0.191
561,FALSE,51919,51919,28.26726948,-0.0318,0.481,0.018,1,4.3,0.1579
562,FALSE,53505,53505,3917.639456,-0.0021,0.516,0.156,31,4,0.2339
563,FALSE,65494,65494,499.4109962,0.0625,0.504,0.09,9,3.1,0.2024
564,FALSE,87098,87098,125.5480536,0.0699,0.5,0.026,6,3.4,0.1849
565,FALSE,65494,65494,499.4109962,0.0625,0.504,0.09,9,3.1,0.2024
566,FALSE,53505,53505,3917.639456,-0.0021,0.516,0.156,31,4,0.2339
567,FALSE,58248,58248,88.38997901,0.0106,0.495,0.034,5,3.3,0.1765
568,FALSE,69219,69219,75.15326003,0.0121,0.489,0.037,3,3.1,0.185
569,FALSE,80354,80354,157.3957692,0.0223,0.496,0.045,2,2.8,0.1774
570,FALSE,87098,87098,125.5480536,0.0699,0.5,0.026,6,3.4,0.1849
571,FALSE,53505,53505,3917.639456,-0.0021,0.516,0.156,31,4,0.2339
572,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492
573,FALSE,53505,53505,3917.639456,-0.0021,0.516,0.156,31,4,0.2339
574,FALSE,80639,80639,4.061036293,-0.0346,0.485,0.16,2,3.9,0.215
575,FALSE,70756,70756,9.718132827,-0.0441,0.495,0.093,1,3.9,0.1873
576,FALSE,90395,90395,11560.5589,0.1474,0.526,0.113,17,5.5,0.3236
577,FALSE,88635,88635,613.6802364,0.1717,0.508,0.111,2,2.7,0.187
578,FALSE,79622,79622,2238.678365,0.0948,0.515,0.133,10,3,0.2195
579,TRUE,88341,88341,449.1270004,0.097,0.496,0.14,40,2.4,0.205
580,FALSE,43723,43723,14.48380734,-0.0303,0.51,0.422,1,4.1,0.1762
581,FALSE,88341,88341,449.1270004,0.097,0.496,0.14,40,2.4,0.205
582,FALSE,89696,89696,762.725593,0.0829,0.501,0.156,30,2.5,0.2272
583,FALSE,69687,69687,1413.97604,-0.009,0.518,0.191,19,3.9,0.1963
584,FALSE,75226,75226,398.8791929,-0.0334,0.498,0.111,10,3.6,0.1908
585,FALSE,57660,57660,391.2248863,0.1909,0.516,0.167,4,3.2,0.1661
586,FALSE,62600,62600,71.38513432,0.2569,0.495,0.065,1,2.8,0.1841
587,FALSE,56141,56141,45.22038941,0.1111,0.507,0.171,2,2.8,0.2086
588,FALSE,96354,96354,2818.087994,0.0065,0.508,0.146,21,2.9,0.1935
589,FALSE,57717,57717,289.3675641,-0.0408,0.515,0.051,3,5.1,0.1988
590,FALSE,69375,69375,5448.102559,-0.0086,0.514,0.256,85,3.8,0.2354
591,FALSE,84311,84311,1023.737737,0.0322,0.502,0.324,9,4.4,0.1861
592,FALSE,57280,57280,973.0079104,-0.0217,0.516,0.196,12,4.9,0.1888
593,FALSE,56427,56427,183.6673636,-0.0144,0.485,0.069,4,4.3,0.1965
594,FALSE,53371,53371,49.3871809,-0.0405,0.497,0.097,1,3.2,0.1841
595,FALSE,91913,91913,1272.566147,0.0966,0.509,0.079,4,2.8,0.2116
596,FALSE,65841,65841,141.3350677,0.0157,0.514,0.019,1,2.3,0.1755
597,FALSE,102951,102951,393.1213942,0.1008,0.507,0.105,11,3.2,0.197
598,FALSE,50659,50659,270.1925329,-0.0222,0.511,0.058,16,4,0.1766
599,FALSE,66560,66560,775.6733589,0.0827,0.507,0.108,40,2.9,0.2283
600,FALSE,81257,81257,1449.392218,0.0439,0.51,0.043,31,3.4,0.1983
601,FALSE,66560,66560,775.6733589,0.0827,0.507,0.108,40,2.9,0.2283
602,FALSE,50753,50753,2858.029996,-0.0407,0.518,0.061,26,5.1,0.2044
603,FALSE,65051,65051,1823.727158,0.0378,0.513,0.028,11,4.2,0.1975
604,FALSE,66568,66568,143.0884201,0.0565,0.5,0.075,7,3.1,0.1829
605,FALSE,49114,49114,25.21931401,-0.0032,0.489,0.022,4,5.6,0.1475
606,FALSE,58733,58733,124.5765251,-0.0077,0.503,0.117,11,4.6,0.172
607,FALSE,66560,66560,775.6733589,0.0827,0.507,0.108,40,2.9,0.2283
608,FALSE,60384,60384,65.1139281,0.0393,0.503,0.015,6,4.3,0.1713
609,FALSE,89075,89075,763.1544307,0.071,0.506,0.076,9,2.9,0.2033
610,FALSE,37533,37533,34.08472654,-0.0169,0.506,0.054,1,5.6,0.1863
611,FALSE,57907,57907,1163.03589,0.041,0.516,0.092,22,3.7,0.2258
612,FALSE,73731,73731,43.96760427,0.2178,0.481,0.04,15,2.3,0.2395
613,FALSE,55182,55182,55.6800267,0,0.502,0.11,2,3.2,0.1759
614,FALSE,62804,62804,49.65440711,0.0368,0.492,0.204,1,2.9,0.1829
615,FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,11,3.3,0.2282
616,FALSE,50263,50263,48.17142525,-0.038,0.514,0.242,1,3.7,0.1791
617,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
618,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798
619,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462
620,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687
621,FALSE,101741,101741,2247.416358,0.019,0.515,0.255,12,3.8,0.1788
622,FALSE,93007,93007,71343.72947,0.0263,0.526,0.256,5,3.5,0.302
623,FALSE,66501,66501,36148.65285,0.0216,0.526,0.189,19,4.1,0.2597
624,FALSE,52105,52105,129.7287456,0.0016,0.514,0.012,2,4.9,0.182
625,FALSE,101741,101741,2247.416358,0.019,0.515,0.255,12,3.8,0.1788
626,FALSE,52215,52215,54.23457283,-0.0301,0.502,0.02,8,4.7,0.1712
627,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
628,FALSE,69455,69455,2119.639128,0.1718,0.519,0.138,35,3.6,0.2491
629,FALSE,55820,55820,831.919889,0.0908,0.527,0.084,15,4.1,0.1999
630,FALSE,49924,49924,1256.686861,-0.0314,0.516,0.074,10,4.7,0.2039
631,FALSE,71782,71782,312.3920771,0.0725,0.503,0.024,5,3.7,0.1855
632,FALSE,64648,64648,2474.230911,0.1165,0.512,0.058,38,3.5,0.2556
633,FALSE,50832,50832,337.3386368,-0.0317,0.515,0.036,2,4.3,0.1733
634,FALSE,60251,60251,2013.926733,0.0185,0.517,0.036,34,3.8,0.2175
635,FALSE,51883,51883,244.6226192,-0.0274,0.492,0.021,1,4.5,0.1872
636,FALSE,49504,49504,40.40100916,0.0224,0.506,0.068,2,4.9,0.1675
637,FALSE,56367,56367,79.37495599,0.0803,0.511,0.135,10,4.4,0.1891
638,FALSE,80539,80539,223.5909111,0.1009,0.507,0.09,16,3.4,0.1916
