fips_txt,Stabr,area_name,countbrewpub,countcontract,countmicro,countregional,counttotal,countlargest,countbest,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019,countyshort
31025,NE,"Cass County, NE",0,0,0,0,1,0,0,72915,27.4,40.90988,-96.140609,26248,Cass
31027,NE,"Cedar County, NE",0,0,0,0,0,0,0,60400,19.4,42.60451,-97.256824,8402,Cedar
31029,NE,"Chase County, NE",0,0,0,0,0,0,0,57656,20.8,40.53039,-101.694192,3924,Chase
31031,NE,"Cherry County, NE",0,0,1,0,1,0,0,50677,21.2,42.56699,-101.072622,5689,Cherry
31033,NE,"Cheyenne County, NE",0,0,0,0,0,0,0,56229,26.2,41.21424,-103.011929,8910,Cheyenne
31035,NE,"Clay County, NE",1,0,0,0,1,0,0,63829,18.4,40.52367,-98.05105,6203,Clay
31037,NE,"Colfax County, NE",0,0,0,0,0,0,0,62472,14.5,41.57468,-97.089455,10709,Colfax
31039,NE,"Cuming County, NE",0,0,0,0,0,0,0,59505,23.2,41.91587,-96.788517,8846,Cuming
31041,NE,"Custer County, NE",0,0,0,0,0,0,0,51004,20.9,41.39389,-99.726866,10777,Custer
31043,NE,"Dakota County, NE",0,0,0,0,0,0,0,61010,12.5,42.39046,-96.562549,20026,Dakota
31045,NE,"Dawes County, NE",0,0,0,0,0,0,0,46377,37,42.71121,-103.134872,8589,Dawes
31047,NE,"Dawson County, NE",0,0,0,0,0,0,0,56839,15.6,40.86738,-99.815154,23595,Dawson
31049,NE,"Deuel County, NE",0,0,0,0,0,0,0,48793,15.8,41.11299,-102.332604,1794,Deuel
31051,NE,"Dixon County, NE",0,0,0,0,0,0,0,57324,20.5,42.48528,-96.855862,5636,Dixon
31053,NE,"Dodge County, NE",0,0,0,0,0,0,0,60853,18.6,41.57701,-96.645853,36565,Dodge
31055,NE,"Douglas County, NE",6,0,3,0,11,0,0,67264,38.9,41.29709,-96.154066,571327,Douglas
31057,NE,"Dundy County, NE",0,0,0,0,0,0,0,45446,19.4,40.18017,-101.681133,1693,Dundy
31059,NE,"Fillmore County, NE",0,0,0,0,0,0,0,60440,19.9,40.52504,-97.596705,5462,Fillmore
31061,NE,"Franklin County, NE",0,0,0,0,0,0,0,49659,16.6,40.1832,-98.96208,2979,Franklin
31063,NE,"Frontier County, NE",0,0,0,0,0,0,0,55712,20,40.53095,-100.406683,2627,Frontier
31065,NE,"Furnas County, NE",0,0,0,0,0,0,0,50705,18.9,40.19199,-99.909661,4676,Furnas
31067,NE,"Gage County, NE",0,0,0,0,0,0,0,56817,20.2,40.25523,-96.683453,21513,Gage
31069,NE,"Garden County, NE",0,0,0,0,0,0,0,41158,24.9,41.65938,-102.328229,1837,Garden
31071,NE,"Garfield County, NE",0,0,0,0,0,0,0,52707,22.2,41.90557,-98.922998,1969,Garfield
31073,NE,"Gosper County, NE",0,0,0,0,0,0,0,64870,26.4,40.50984,-99.824078,1990,Gosper
31075,NE,"Grant County, NE",0,0,0,0,0,0,0,60773,25.2,41.91587,-101.756875,623,Grant
31077,NE,"Greeley County, NE",0,0,0,0,0,0,0,48178,17.4,41.5676,-98.530566,2356,Greeley
31079,NE,"Hall County, NE",0,0,1,0,1,0,0,57371,20.9,40.86602,-98.498004,61353,Hall
31081,NE,"Hamilton County, NE",0,0,0,0,0,0,0,68236,26,40.87715,-98.021943,9324,Hamilton
31083,NE,"Harlan County, NE",0,0,0,0,0,0,0,53362,21.4,40.17877,-99.403418,3380,Harlan
31085,NE,"Hayes County, NE",0,0,0,0,0,0,0,46399,18.1,40.53579,-101.05558,922,Hayes
31087,NE,"Hitchcock County, NE",0,0,0,0,0,0,0,49451,18.6,40.1769,-101.044217,2762,Hitchcock
31089,NE,"Holt County, NE",1,0,0,0,1,0,0,54474,21.2,42.45929,-98.784766,10067,Holt
31091,NE,"Hooker County, NE",0,0,0,0,0,0,0,50093,23.9,41.9187,-101.11681,682,Hooker
31093,NE,"Howard County, NE",0,0,0,0,0,0,0,56881,20.5,41.2194,-98.513303,6445,Howard
31095,NE,"Jefferson County, NE",0,0,0,0,0,0,0,56740,15.3,40.17574,-97.143103,7046,Jefferson
31097,NE,"Johnson County, NE",0,0,0,0,0,0,0,54567,16,40.39546,-96.268562,5071,Johnson
31099,NE,"Kearney County, NE",0,0,0,0,0,0,0,64461,22.7,40.50627,-98.948461,6495,Kearney
31101,NE,"Keith County, NE",0,0,0,0,0,0,0,51478,20.7,41.1944,-101.644474,8034,Keith
31103,NE,"Keya Paha County, NE",0,0,0,0,0,0,0,46010,22.9,42.87548,-99.718351,806,Keya Paha
31105,NE,"Kimball County, NE",0,0,0,0,0,0,0,52284,18.2,41.19916,-103.711105,3632,Kimball
31107,NE,"Knox County, NE",0,0,0,0,0,0,0,53676,21.7,42.63441,-97.891349,8332,Knox
31109,NE,"Lancaster County, NE",4,0,6,0,11,0,0,61383,38.8,40.78355,-96.688658,319090,Lancaster
31111,NE,"Lincoln County, NE",1,0,0,0,1,0,0,60924,22.1,41.05032,-100.744481,34914,Lincoln
31113,NE,"Logan County, NE",0,0,0,0,0,0,0,53108,19.7,41.54216,-100.443665,748,Logan
31115,NE,"Loup County, NE",0,0,0,0,0,0,0,51559,23.2,41.89771,-99.509764,664,Loup
31117,NE,"McPherson County, NE",0,0,0,0,0,0,0,52033,24.9,41.59647,-101.060237,494,McPherson
31119,NE,"Madison County, NE",1,0,0,0,1,0,0,58275,22.4,41.90993,-97.606856,35099,Madison
31121,NE,"Merrick County, NE",0,0,0,0,0,0,0,53411,17.4,41.1698,-98.031051,7755,Merrick
31123,NE,"Morrill County, NE",0,0,0,0,0,0,0,49982,18.1,41.73221,-102.990599,4642,Morrill
31125,NE,"Nance County, NE",0,0,0,0,0,0,0,55853,19.8,41.40239,-97.991408,3519,Nance
31127,NE,"Nemaha County, NE",0,0,0,0,0,0,0,55343,28.1,40.38745,-95.850954,6972,Nemaha
31129,NE,"Nuckolls County, NE",0,0,0,0,0,0,0,48624,19.1,40.17649,-98.046842,4148,Nuckolls
31131,NE,"Otoe County, NE",0,0,0,0,0,0,0,66293,21.8,40.63799,-96.131027,16012,Otoe
31133,NE,"Pawnee County, NE",1,0,0,0,1,0,0,47006,17.5,40.13785,-96.245225,2613,Pawnee
31135,NE,"Perkins County, NE",0,0,0,0,0,0,0,63443,25.8,40.85607,-101.636443,2891,Perkins
31137,NE,"Phelps County, NE",0,0,1,0,1,0,0,61420,25.9,40.51637,-99.406557,9034,Phelps
31139,NE,"Pierce County, NE",0,0,0,0,0,0,0,67465,22.3,42.27141,-97.610992,7148,Pierce
31141,NE,"Platte County, NE",1,0,0,0,1,0,0,62804,22.2,41.57687,-97.513467,33470,Platte
31143,NE,"Polk County, NE",0,0,0,0,0,0,0,66462,21.1,41.18793,-97.570663,5213,Polk
31145,NE,"Red Willow County, NE",0,0,0,0,0,0,0,50260,18.8,40.16942,-100.468576,10724,Red Willow
31147,NE,"Richardson County, NE",0,0,0,0,0,0,0,50207,18.2,40.12374,-95.718603,7865,Richardson
31149,NE,"Rock County, NE",0,0,0,0,0,0,0,53905,20.9,42.41333,-99.45853,1357,Rock
31151,NE,"Saline County, NE",0,0,0,0,0,0,0,59937,14.3,40.5168,-97.131755,14224,Saline
31153,NE,"Sarpy County, NE",1,0,1,0,2,0,0,84016,40.1,41.11506,-96.109125,187196,Sarpy
31155,NE,"Saunders County, NE",0,0,0,0,0,0,0,71086,25.4,41.22315,-96.640923,21578,Saunders
31157,NE,"Scotts Bluff County, NE",0,0,0,0,1,0,0,50263,22.4,41.85159,-103.70586,35618,Scotts Bluff
31159,NE,"Seward County, NE",0,0,1,0,1,0,0,72291,29.2,40.87194,-97.140383,17284,Seward
31161,NE,"Sheridan County, NE",0,0,0,0,0,0,0,46159,23.6,42.50707,-102.389698,5246,Sheridan
31163,NE,"Sherman County, NE",0,0,0,0,0,0,0,48735,18.2,41.21874,-98.972849,3001,Sherman
31165,NE,"Sioux County, NE",0,0,0,0,0,0,0,47983,26.6,42.48381,-103.742605,1166,Sioux
31167,NE,"Stanton County, NE",0,0,0,0,0,0,0,62045,16.6,41.90479,-97.174724,5920,Stanton
31169,NE,"Thayer County, NE",0,0,0,0,0,0,0,52439,19.8,40.17385,-97.596263,5003,Thayer
31171,NE,"Thomas County, NE",0,0,0,0,0,0,0,51401,24,41.84862,-100.506911,722,Thomas
31173,NE,"Thurston County, NE",0,0,0,0,0,0,0,48891,16.7,42.15406,-96.533943,7224,Thurston
31175,NE,"Valley County, NE",0,0,1,0,1,0,0,47981,22.8,41.56409,-98.983484,4158,Valley
31177,NE,"Washington County, NE",0,0,0,0,0,0,0,75197,30.3,41.53398,-96.224574,20729,Washington
31179,NE,"Wayne County, NE",0,0,1,0,1,0,0,57655,34.5,42.21075,-97.126243,9385,Wayne
31181,NE,"Webster County, NE",0,0,0,0,0,0,0,49518,22.6,40.18065,-98.49859,3487,Webster
31183,NE,"Wheeler County, NE",0,0,0,0,0,0,0,50207,17.3,41.93786,-98.522289,783,Wheeler
31185,NE,"York County, NE",0,0,0,0,0,0,0,59749,28.1,40.87306,-97.596742,13679,York
32001,NV,"Churchill County, NV",0,0,0,0,0,0,0,56335,17.5,39.5257,-118.270419,24909,Churchill
32003,NV,"Clark County, NV",6,0,9,0,17,0,0,62131,23.9,36.21424,-115.013819,2266715,Clark
32005,NV,"Douglas County, NV",0,0,0,0,0,0,0,76296,28.9,38.90513,-119.609019,48905,Douglas
32007,NV,"Elko County, NV",0,0,0,0,1,0,0,83287,18.2,41.14113,-115.351424,52778,Elko
32009,NV,"Esmeralda County, NV",0,0,0,0,0,0,0,50675,16.5,37.77897,-117.632382,873,Esmeralda
32011,NV,"Eureka County, NV",0,0,0,0,0,0,0,71541,11.7,39.97779,-116.272208,2029,Eureka
32013,NV,"Humboldt County, NV",0,0,0,0,0,0,0,73106,16.3,41.40791,-118.127592,16831,Humboldt
32015,NV,"Lander County, NV",0,0,0,0,0,0,0,81239,11.6,39.90021,-117.04724,5532,Lander
32017,NV,"Lincoln County, NV",0,0,0,0,0,0,0,58782,17.7,37.63461,-114.863037,5183,Lincoln
32019,NV,"Lyon County, NV",0,0,0,0,0,0,0,59406,14,39.02221,-119.197417,57510,Lyon
32021,NV,"Mineral County, NV",0,0,0,0,0,0,0,43771,14.4,38.51665,-118.416279,4505,Mineral
32023,NV,"Nye County, NV",1,0,0,0,1,0,0,48490,11.5,37.96638,-116.459047,46523,Nye
32027,NV,"Pershing County, NV",0,0,0,0,0,0,0,58562,14.8,40.43964,-118.409477,6725,Pershing
32029,NV,"Storey County, NV",1,0,0,0,1,0,0,88003,28.7,39.43839,-119.524646,4123,Storey
32031,NV,"Washoe County, NV",9,1,9,0,20,0,0,71733,30.5,40.70331,-119.710315,471519,Washoe
32033,NV,"White Pine County, NV",0,0,0,0,0,0,0,60086,14.9,39.4178,-114.900945,9580,White Pine
32510,NV,"Carson City, NV",1,0,1,0,2,0,0,58126,22.3,39.15345,-119.743442,55916,Carson City
33001,NH,"Belknap County, NH",1,0,0,0,1,0,0,68752,32.4,43.51911,-71.425366,61303,Belknap
33003,NH,"Carroll County, NH",4,0,1,0,6,0,0,64495,33.6,43.86757,-71.201665,48910,Carroll
33005,NH,"Cheshire County, NH",1,0,4,0,6,0,0,65326,32.6,42.92546,-72.248217,76085,Cheshire
33007,NH,"Coos County, NH",0,0,0,0,0,0,0,49156,18.1,44.65242,-71.289383,31563,Coos
33009,NH,"Grafton County, NH",2,0,5,0,7,0,0,62468,40.5,43.92649,-71.842264,89886,Grafton
33011,NH,"Hillsborough County, NH",3,0,4,0,11,0,0,82862,37.3,42.91164,-71.723101,417025,Hillsborough
33013,NH,"Merrimack County, NH",1,0,8,0,9,0,0,75800,35.6,43.29949,-71.68013,151391,Merrimack
33015,NH,"Rockingham County, NH",4,0,9,2,18,0,0,91416,40.7,42.98936,-71.099437,309769,Rockingham
33017,NH,"Strafford County, NH",2,0,1,0,3,0,0,71486,35.6,43.29318,-71.035927,130633,Strafford
33019,NH,"Sullivan County, NH",0,0,1,0,2,0,0,63518,26.8,43.36119,-72.222084,43146,Sullivan
34001,NJ,"Atlantic County, NJ",0,0,4,0,5,0,0,62678,27.4,39.46935,-74.633758,263670,Atlantic
34003,NJ,"Bergen County, NJ",0,1,2,0,5,0,0,107971,48.3,40.95909,-74.074522,932202,Bergen
34005,NJ,"Burlington County, NJ",1,0,6,0,8,0,0,88443,37.5,39.87579,-74.663006,445349,Burlington
34007,NJ,"Camden County, NJ",1,0,6,1,8,0,0,73168,31.8,39.80235,-74.961251,506471,Camden
34009,NJ,"Cape May County, NJ",1,0,4,0,6,0,0,66565,31.5,39.08614,-74.847716,92039,Cape May
34011,NJ,"Cumberland County, NJ",0,0,2,0,2,0,0,54179,14.7,39.32839,-75.121644,149527,Cumberland
34013,NJ,"Essex County, NJ",1,1,1,0,6,0,0,64522,34.8,40.78722,-74.246136,798975,Essex
34015,NJ,"Gloucester County, NJ",0,0,6,0,7,0,0,87996,31.9,39.72102,-75.143708,291636,Gloucester
34017,NJ,"Hudson County, NJ",0,0,1,0,2,0,0,77738,40.9,40.73138,-74.078627,672391,Hudson
34019,NJ,"Hunterdon County, NJ",2,0,1,0,4,0,0,117275,52,40.56528,-74.91197,124371,Hunterdon
34021,NJ,"Mercer County, NJ",1,0,2,0,3,0,0,79475,42,40.2825,-74.703724,367430,Mercer
34023,NJ,"Middlesex County, NJ",2,0,1,0,4,0,0,92770,42.7,40.43959,-74.407585,825062,Middlesex
34025,NJ,"Monmouth County, NJ",1,0,8,0,12,0,0,102579,44.9,40.28706,-74.152446,618795,Monmouth
34027,NJ,"Morris County, NJ",1,0,2,0,4,0,0,116328,53.6,40.85858,-74.547427,491845,Morris
34029,NJ,"Ocean County, NJ",1,0,4,0,5,0,0,75627,29.2,39.86585,-74.263027,607186,Ocean
34031,NJ,"Passaic County, NJ",0,0,0,0,0,0,0,76039,28.1,41.03376,-74.300308,501826,Passaic
34033,NJ,"Salem County, NJ",0,0,0,0,0,0,0,68146,20.9,39.57383,-75.357356,62385,Salem
34035,NJ,"Somerset County, NJ",0,0,1,0,2,0,0,112722,54.5,40.56552,-74.61993,328934,Somerset
34037,NJ,"Sussex County, NJ",1,0,0,0,2,0,0,100281,34.9,41.13742,-74.691855,140488,Sussex
34039,NJ,"Union County, NJ",1,0,3,0,4,0,0,79953,35.1,40.65987,-74.308696,556341,Union
34041,NJ,"Warren County, NJ",0,0,2,0,3,0,0,83998,31.8,40.85352,-75.009542,105267,Warren
35001,NM,"Bernalillo County, NM",13,0,15,1,29,0,0,56148,33.9,35.054,-106.669065,679121,Bernalillo
35003,NM,"Catron County, NM",0,0,0,0,0,0,0,37190,22.2,33.90181,-108.392097,3527,Catron
35005,NM,"Chaves County, NM",0,0,0,0,0,0,0,43687,17.8,33.36161,-104.469837,64615,Chaves
35006,NM,"Cibola County, NM",0,0,1,0,1,0,0,40436,13.4,34.93205,-108.000255,26675,Cibola
35007,NM,"Colfax County, NM",2,0,1,0,3,0,0,42754,20.5,36.61296,-104.640126,11941,Colfax
35009,NM,"Curry County, NM",0,0,0,0,0,0,0,45623,19.8,34.57298,-103.346055,48954,Curry
35011,NM,"De Baca County, NM",0,0,0,0,0,0,0,34746,9.8,34.35143,-104.401527,1748,De Baca
35013,NM,"Dona Ana County, NM",3,1,0,0,5,0,0,43618,27.5,32.35091,-106.832182,218195,Dona Ana
35015,NM,"Eddy County, NM",2,0,1,0,3,0,0,63671,15.9,32.45786,-104.306471,58460,Eddy
35017,NM,"Grant County, NM",1,0,0,0,1,0,0,43175,27.3,32.73209,-108.381504,26998,Grant
35019,NM,"Guadalupe County, NM",0,0,0,0,0,0,0,36554,11.6,34.86978,-104.784968,4300,Guadalupe
35021,NM,"Harding County, NM",0,0,1,0,1,0,0,38162,24.3,35.86315,-103.829931,625,Harding
35023,NM,"Hidalgo County, NM",0,0,0,0,0,0,0,37322,14.2,31.89966,-108.745729,4198,Hidalgo
35025,NM,"Lea County, NM",1,0,0,0,1,0,0,63012,13,32.79569,-103.413271,71070,Lea
35027,NM,"Lincoln County, NM",0,0,0,0,0,0,0,47254,29.3,33.74094,-105.449083,19572,Lincoln
35028,NM,"Los Alamos County, NM",0,0,1,0,2,0,0,122001,66.5,35.87005,-106.307968,19369,Los Alamos
35029,NM,"Luna County, NM",0,0,0,0,0,0,0,32544,12.2,32.18448,-107.746639,23709,Luna
35031,NM,"McKinley County, NM",0,0,0,0,0,0,0,36404,11.6,35.57373,-108.255307,71367,McKinley
35033,NM,"Mora County, NM",0,0,0,0,0,0,0,36968,11.2,35.98284,-104.921898,4521,Mora
35035,NM,"Otero County, NM",0,0,0,0,0,0,0,43135,19,32.58878,-105.781079,67490,Otero
35037,NM,"Quay County, NM",0,0,0,0,0,0,0,34596,15.8,35.10702,-103.548071,8253,Quay
35039,NM,"Rio Arriba County, NM",0,0,0,0,0,0,0,44579,18.5,36.50967,-106.693983,38921,Rio Arriba
35041,NM,"Roosevelt County, NM",1,0,0,0,1,0,0,44928,25.1,34.02146,-103.482725,18500,Roosevelt
35043,NM,"Sandoval County, NM",5,0,0,0,6,0,0,71118,30,35.68507,-106.882618,146748,Sandoval
35045,NM,"San Juan County, NM",1,0,0,0,2,0,0,46201,15.2,36.51163,-108.324578,123958,San Juan
35047,NM,"San Miguel County, NM",0,0,0,0,0,0,0,36986,22.7,35.47688,-104.803515,27277,San Miguel
35049,NM,"Santa Fe County, NM",6,0,1,1,9,0,0,61791,40.9,35.51372,-105.966441,150358,Santa Fe
35051,NM,"Sierra County, NM",0,0,1,0,1,0,0,33661,20.5,33.11948,-107.188161,10791,Sierra
35053,NM,"Socorro County, NM",0,0,0,0,0,0,0,39582,21.2,33.99161,-106.939003,16637,Socorro
35055,NM,"Taos County, NM",3,0,0,0,3,0,0,43032,28,36.57653,-105.637987,32723,Taos
35057,NM,"Torrance County, NM",0,0,0,0,0,0,0,39532,15.6,34.63464,-105.846836,15461,Torrance
35059,NM,"Union County, NM",0,0,0,0,0,0,0,38221,12.7,36.48809,-103.475723,4059,Union
35061,NM,"Valencia County, NM",0,0,0,0,0,0,0,54867,17.1,34.71684,-106.806582,76688,Valencia
36001,NY,"Albany County, NY",1,0,5,0,6,0,0,69408,41.3,42.58827,-73.974014,305506,Albany
36003,NY,"Allegany County, NY",0,0,0,0,1,0,0,49411,20.2,42.24789,-78.026176,46091,Allegany
36005,NY,"Bronx County, NY",0,1,3,0,4,0,0,41470,19.8,40.84871,-73.852939,1418207,Bronx
36007,NY,"Broome County, NY",0,0,2,0,2,0,0,52179,28.3,42.16198,-75.830291,190488,Broome
36009,NY,"Cattaraugus County, NY",0,0,1,0,1,0,0,50783,19.1,42.24485,-78.681006,76117,Cattaraugus
36011,NY,"Cayuga County, NY",1,0,3,0,5,0,0,58055,22.3,43.00855,-76.574587,76576,Cayuga
36013,NY,"Chautauqua County, NY",1,0,1,1,5,0,0,50143,21.7,42.30422,-79.407595,126903,Chautauqua
36015,NY,"Chemung County, NY",0,0,2,0,2,0,0,58400,23.9,42.15528,-76.747179,83456,Chemung
36017,NY,"Chenango County, NY",1,0,0,0,1,0,0,51894,18.3,42.48973,-75.604905,47207,Chenango
36019,NY,"Clinton County, NY",2,0,0,0,2,0,0,59069,22.9,44.75271,-73.705648,80485,Clinton
36021,NY,"Columbia County, NY",0,0,2,0,2,0,0,71563,31.3,42.24773,-73.626805,59461,Columbia
36023,NY,"Cortland County, NY",0,0,1,0,1,0,0,55143,26.9,42.59382,-76.076265,47581,Cortland
36025,NY,"Delaware County, NY",0,0,0,0,0,0,0,51038,21.9,42.19399,-74.966728,44135,Delaware
36027,NY,"Dutchess County, NY",4,0,6,0,11,0,0,84564,35.2,41.75501,-73.739951,294218,Dutchess
36029,NY,"Erie County, NY",11,1,7,0,20,0,0,60620,33.7,42.75276,-78.778192,918702,Erie
36031,NY,"Essex County, NY",4,0,2,0,9,0,0,55091,27.6,44.10897,-73.777573,36885,Essex
36033,NY,"Franklin County, NY",1,0,1,0,4,0,0,48943,19.4,44.59437,-74.31067,50022,Franklin
36035,NY,"Fulton County, NY",0,0,0,0,0,0,0,50061,17.8,43.11561,-74.423678,53383,Fulton
36037,NY,"Genesee County, NY",1,0,0,0,1,0,0,62570,21.5,43.00091,-78.192778,57280,Genesee
36039,NY,"Greene County, NY",1,0,3,0,4,0,0,54746,22.1,42.28695,-74.149495,47188,Greene
36041,NY,"Hamilton County, NY",0,0,0,0,0,0,0,60148,19.3,43.65788,-74.502456,4416,Hamilton
36043,NY,"Herkimer County, NY",0,0,1,0,1,0,0,55778,21,43.46164,-74.894694,61319,Herkimer
36045,NY,"Jefferson County, NY",2,0,2,0,5,0,0,53829,22.3,43.99537,-76.053522,109834,Jefferson
36047,NY,"Kings County, NY",6,2,7,2,19,0,1,66501,36.5,40.63513,-73.950777,2559903,Kings
36049,NY,"Lewis County, NY",0,0,0,0,1,0,0,56599,16.3,43.7864,-75.442617,26296,Lewis
36051,NY,"Livingston County, NY",0,0,0,0,0,0,0,60268,25.4,42.72749,-77.76978,62914,Livingston
36053,NY,"Madison County, NY",1,0,5,0,6,0,0,61713,27,42.91003,-75.663575,70941,Madison
36055,NY,"Monroe County, NY",7,1,7,1,19,0,0,62159,37.7,43.46448,-77.664656,741770,Monroe
36057,NY,"Montgomery County, NY",0,0,0,0,0,0,0,52092,17.5,42.90089,-74.435358,49221,Montgomery
36059,NY,"Nassau County, NY",0,0,5,0,7,0,0,117767,45.2,40.72969,-73.589384,1356924,Nassau
36061,NY,"New York County, NY",0,3,0,0,5,0,0,93007,60.8,40.77656,-73.970174,1628706,New York
36063,NY,"Niagara County, NY",3,0,0,0,3,0,0,56371,23.8,43.45673,-78.792143,209281,Niagara
36065,NY,"Oneida County, NY",1,0,2,1,4,1,0,56516,24.7,43.24273,-75.434282,228671,Oneida
36067,NY,"Onondaga County, NY",4,0,8,0,18,0,0,61597,35.5,43.00653,-76.196117,460528,Onondaga
36069,NY,"Ontario County, NY",2,0,8,0,11,0,0,66754,34.5,42.8567,-77.303277,109777,Ontario
36071,NY,"Orange County, NY",1,0,7,0,10,0,0,83188,29.8,41.40241,-74.306252,384940,Orange
36073,NY,"Orleans County, NY",0,0,0,0,1,0,0,53115,15.9,43.50229,-78.229726,40352,Orleans
36075,NY,"Oswego County, NY",1,0,0,0,1,0,0,57640,18.6,43.46144,-76.209258,117124,Oswego
36077,NY,"Otsego County, NY",1,0,1,1,4,0,1,52414,30.9,42.62978,-75.028841,59493,Otsego
36079,NY,"Putnam County, NY",1,0,0,0,2,0,0,105600,39.9,41.4279,-73.743882,98320,Putnam
36081,NY,"Queens County, NY",2,0,9,0,16,0,0,72975,31.5,40.65856,-73.837929,2253858,Queens
36083,NY,"Rensselaer County, NY",2,0,3,0,5,0,1,70688,30.1,42.71042,-73.513845,158714,Rensselaer
36085,NY,"Richmond County, NY",0,0,3,0,3,0,0,86624,33,40.56386,-74.137063,476143,Richmond
36087,NY,"Rockland County, NY",2,0,1,0,3,0,0,99831,40.6,41.15479,-74.024772,325789,Rockland
36089,NY,"St. Lawrence County, NY",0,0,2,0,2,0,0,51742,23.6,44.48811,-75.074311,107740,St. Lawrence
36091,NY,"Saratoga County, NY",2,0,4,0,8,0,0,89071,41.4,43.10614,-73.855387,229863,Saratoga
36093,NY,"Schenectady County, NY",1,0,2,0,4,0,0,64960,31.4,42.81754,-74.043583,155299,Schenectady
36095,NY,"Schoharie County, NY",0,0,3,0,3,0,0,58927,22.3,42.59129,-74.438172,30999,Schoharie
36097,NY,"Schuyler County, NY",5,0,2,0,8,0,0,52215,22.3,42.41978,-76.938604,17807,Schuyler
36099,NY,"Seneca County, NY",2,0,3,0,5,0,0,51064,20.9,42.78229,-76.827088,34016,Seneca
36101,NY,"Steuben County, NY",3,0,5,0,8,0,0,53167,23.1,42.26673,-77.385525,95379,Steuben
36103,NY,"Suffolk County, NY",5,1,15,0,27,0,0,105241,35.6,40.94355,-72.692218,1476601,Suffolk
36105,NY,"Sullivan County, NY",0,0,2,0,3,0,0,58851,23.2,41.72018,-74.76468,75432,Sullivan
36107,NY,"Tioga County, NY",0,0,1,0,1,0,0,60699,25.5,42.17806,-76.29745,48203,Tioga
36109,NY,"Tompkins County, NY",2,0,3,1,6,0,0,59176,52.7,42.45328,-76.473712,102180,Tompkins
36111,NY,"Ulster County, NY",4,1,7,0,15,0,0,64090,32.2,41.94723,-74.265447,177573,Ulster
36113,NY,"Warren County, NY",2,0,4,0,7,0,0,63240,30,43.55511,-73.838139,63944,Warren
36115,NY,"Washington County, NY",1,0,2,0,3,0,0,56897,20.4,43.31238,-73.439428,61204,Washington
36117,NY,"Wayne County, NY",0,0,0,0,0,0,0,61989,22.3,43.45876,-77.063164,89918,Wayne
36119,NY,"Westchester County, NY",3,0,6,1,12,0,0,101741,48.2,41.15277,-73.745912,967506,Westchester
36121,NY,"Wyoming County, NY",1,0,2,0,3,0,0,58214,16.5,42.70136,-78.228567,39859,Wyoming
36123,NY,"Yates County, NY",0,1,3,0,4,0,0,60612,24.4,42.63824,-77.104324,24913,Yates
37001,NC,"Alamance County, NC",0,1,1,0,3,0,0,57963,24,36.04197,-79.399935,169509,Alamance
37003,NC,"Alexander County, NC",0,0,0,0,0,0,0,54960,14.7,35.92095,-81.177467,37497,Alexander
37005,NC,"Alleghany County, NC",0,0,0,0,0,0,0,41420,16.7,36.48936,-81.132299,11137,Alleghany
37007,NC,"Anson County, NC",0,0,0,0,0,0,0,40826,9.6,34.975,-80.109959,24446,Anson
37009,NC,"Ashe County, NC",1,0,0,0,1,0,0,41542,19,36.43631,-81.49877,27203,Ashe
37011,NC,"Avery County, NC",0,0,2,0,2,0,0,45823,20.6,36.07289,-81.920363,17557,Avery
37013,NC,"Beaufort County, NC",0,0,0,0,0,0,0,49410,19.4,35.48231,-76.842014,46994,Beaufort
37015,NC,"Bertie County, NC",0,0,0,0,0,0,0,37899,13.4,36.06133,-76.962367,18947,Bertie
37017,NC,"Bladen County, NC",0,0,0,0,0,0,0,42260,15.1,34.59195,-78.539513,32722,Bladen
37019,NC,"Brunswick County, NC",0,0,2,0,2,0,0,63712,28.6,34.03871,-78.227688,142820,Brunswick
37021,NC,"Buncombe County, NC",11,0,17,1,33,1,1,55448,39.2,35.60937,-82.530426,261191,Buncombe
37023,NC,"Burke County, NC",0,0,1,1,3,0,0,47890,16.6,35.74618,-81.70618,90485,Burke
37025,NC,"Cabarrus County, NC",0,0,4,0,4,0,0,72071,31.2,35.38785,-80.552868,216453,Cabarrus
37027,NC,"Caldwell County, NC",2,0,0,0,2,0,0,48512,15.3,35.95786,-81.530076,82178,Caldwell
37029,NC,"Camden County, NC",0,0,0,0,0,0,0,69610,17.9,36.34234,-76.162488,10867,Camden
37031,NC,"Carteret County, NC",1,0,3,0,4,0,0,60058,28.4,34.85831,-76.526967,69473,Carteret
37033,NC,"Caswell County, NC",0,0,0,0,0,0,0,51240,15.5,36.3931,-79.332546,22604,Caswell
37035,NC,"Catawba County, NC",0,0,2,0,2,0,0,53688,21.9,35.66318,-81.214151,159551,Catawba
37037,NC,"Chatham County, NC",0,0,2,0,3,0,0,70258,41.3,35.70499,-79.251454,74470,Chatham
37039,NC,"Cherokee County, NC",2,0,1,0,3,0,0,42764,19.2,35.13623,-84.061308,28612,Cherokee
37041,NC,"Chowan County, NC",0,0,0,0,0,0,0,47126,19.8,36.12729,-76.60207,13943,Chowan
37043,NC,"Clay County, NC",0,0,0,0,0,0,0,47116,22.8,35.053,-83.752264,11231,Clay
37045,NC,"Cleveland County, NC",0,0,1,0,1,0,0,46012,17.4,35.33463,-81.557115,97947,Cleveland
